Group,Gal,zmemb,ra,dec,logSFR_NUV,logSFR_FUV,RE_g,n_g,RE_r,n_r,RE_i,n_i,RE_z,n_z,e_RE_g,e_n_g,e_RE_r,e_n_r,e_RE_i,e_n_i,e_RE_z,e_n_z,m_g_corrected,m_r_corrected,m_i_corrected,m_z_corrected,ebv,e_mag_g,e_mag_r,e_mag_i,e_mag_z,FUV_corrected,NUV_corrected
100,4,0.060382,169.5322157319099,30.52027717707466,0.5620298675065989,0.5761766233910244,4.1013,1.9262,4.1817,2.1014,0.0,0.0,4.3415,2.4493,0.0074,0.0093,0.0077,0.0085,0.0,0.0,0.0209,0.023,18.102458896990075,17.827815026969112,,17.625585724983324,0.014950767,0.0012513717696624683,0.001596020083116242,Infinity,0.002248826066218109,19.505719419562674,19.229176482864858
101,4,0.06271,169.9230100629089,-6.524597047655746,1.43975035131586,1.4809810939984942,44.057,1.3508,42.4314,1.4026,40.8804,1.4521,39.2014,1.5057,0.212,0.0068,0.1479,0.0047,0.231,0.0079,0.3824,0.0133,18.00471376645229,17.554612322988422,17.28563442264596,17.224615014211913,0.04634477,0.004334761857498136,0.004713240663232225,0.006002933697713183,0.009786423361673107,19.290112324949252,18.689202614699653
101,2,0.06271,169.9192724902598,-6.499577417439074,0.720286381220145,0.6440299896072776,13.1701,0.4926,13.144,0.5618,13.119,0.6278,13.092,0.6992,0.0066,0.001,0.0047,6.0E-4,0.0062,9.0E-4,0.0097,0.0015,17.28793315759094,16.726548411495653,16.40489002827556,16.280837948530426,0.04717409,0.001074341984816301,0.0010382922160264833,0.0011447339388999994,0.001350253202716537,19.5216981065154,18.528589917025005
101,1,0.06271,169.9182950321516,-6.517915002121144,1.1288335082220673,1.1571584851240377,12.6796,0.4983,12.498,0.6132,12.3247,0.7227,12.1371,0.8413,0.0112,0.0018,0.0082,0.0011,0.0111,0.0017,0.0175,0.003,17.856232985663837,17.440170830885712,17.058975212905622,16.995820416587712,0.04648475,0.001705629798444971,0.0018771014373521015,0.0017860163656988296,0.002220636928494983,20.055249474761677,19.07616440751519
101,3,0.06271,169.9204890712538,-6.494103278591494,0.8655508770771387,0.8767326308736507,19.6847,1.6022,18.6867,1.8275,17.7344,2.0424,16.7036,2.2751,0.0193,0.0021,0.0133,0.0013,0.0165,0.0018,0.0262,0.0031,16.82505786875659,16.10777421266647,15.746868612342075,15.537942864849981,0.047331728,8.9911169022108E-4,8.096230657794816E-4,8.554879801468959E-4,8.796203424279299E-4,18.78277936790024,18.498173328548205
104,3,0.06133,171.9634450570674,-0.4701187427720763,,0.6880578399883959,30.2631,0.6173,28.8457,0.8134,27.4933,1.0006,26.0294,1.2031,0.0163,0.001,0.0111,6.0E-4,0.0129,9.0E-4,0.0204,0.0015,,,,,0.03183118,Infinity,Infinity,Infinity,Infinity,18.80419732381134,
104,2,0.062384,171.9601366068491,-0.4511256666447173,0.7365700758810139,0.7948485646217414,2.2174,1.6398,2.2595,1.7597,2.2997,1.8742,2.3432,1.998,0.0093,0.0283,0.0068,0.0192,0.0095,0.03,0.015,0.0502,18.64259967254261,18.33206341340647,18.141600223289302,18.13043404031143,0.031746883,0.0021532789823016743,0.002086397113182772,0.003556914870889101,0.0031197253505634444,19.203341969602835,19.387244694287073
104,4,0.062177,171.9805246572288,-0.4725503499350716,0.16738030689707983,0.14046094251211905,9.29,0.8781,9.2112,0.9982,9.136,1.1128,9.0546,1.2369,0.0142,0.0034,0.0088,0.002,0.0125,0.0031,0.0214,0.0053,17.855451247544853,17.256484295885002,16.96511026735198,16.82186268059471,0.031901795,0.0015816675765205914,0.0012828734864271081,0.0017536293189147232,0.0019109649425097346,20.083540335629692,19.72993153458419
105,3,0.06886,172.9441519508484,15.38917229504831,0.7447786435439969,0.7078653497222973,18.8629,0.9308,18.2403,1.0497,17.6463,1.1631,17.0033,1.2859,0.0217,0.0019,0.0066,6.0E-4,0.0173,0.0016,0.0361,0.0033,17.17625085832415,16.483733676446064,16.13321338362661,15.95077044428091,0.03508884,0.0013017217008287208,2.752761870973074E-4,0.0011663786808607246,0.0016027743026077051,19.70049449230981,18.89296507239771
105,1,0.068909,172.9370271128429,15.40902920537789,0.5211379013704427,0.4428977715373694,11.6228,1.8258,10.5269,1.6537,9.4813,1.4895,8.3494,1.3118,0.0118,0.003,0.0047,0.0011,0.0079,0.002,0.0166,0.0044,21.863638330431332,20.58892765256588,20.061165095350354,19.80460919685849,0.035174485,0.05613431282700053,0.0049297762676230265,0.014734741650693184,0.015088966554473875,19.67011240912937,19.31428393690748
105,4,0.06899,172.9538411941126,15.40681461877469,1.0353542220059495,1.0713123879439426,7.1227,1.0428,6.7126,1.1345,6.3212,1.2219,5.8976,1.3166,0.0047,0.0021,0.0015,6.0E-4,0.0032,0.0015,0.007,0.0033,17.402907691331073,16.593623351704686,16.2539064954955,15.983460206210877,0.03497649,0.0010666027272243888,2.223842159886085E-4,7.802947642044083E-4,9.298313474964205E-4,20.157285801445525,19.567821907208444
105,2,0.06886,172.9413327306714,15.41778817790734,1.1171256384851347,1.1598567815893066,16.1231,2.3705,15.5415,2.3014,14.9865,2.2354,14.3858,2.164,0.05,0.0072,0.015,0.0022,0.0391,0.0056,0.0823,0.0118,17.02031917966763,16.579471092792808,16.31080743562269,16.220900031303614,0.035166357,0.0014651363004684669,3.5626933024692663E-4,0.0016594589649415433,0.002260097397926801,18.44584927606162,18.431948124755394
107,1,0.063601,174.1514731471739,21.6788836727322,1.1503995677731709,1.0561893251309193,13.5891,0.5617,13.3758,0.9134,13.1723,1.2489,12.9521,1.6122,0.0116,0.0014,0.0108,0.0012,0.0172,0.0022,0.0266,0.0036,16.491158637236783,15.868004892548111,15.54440652761526,15.354559100997031,0.025957033,8.260776319248304E-4,8.423898143478071E-4,7.795391426996275E-4,0.001058712358301799,17.96282350813918,17.56706975389434
107,4,0.025207,174.1896907042591,21.710033858281,0.1890963659761411,0.147089224100851,53.0216,2.0532,56.6022,2.6956,60.0185,3.3086,63.7167,3.9721,0.2135,0.0073,0.1685,0.0055,0.2899,0.0091,0.473,0.0149,15.55708550284469,14.900928921702384,14.570456130668868,14.361804174098458,0.026091238,0.0010633199014349643,9.412737015342961E-4,0.0010549292198792166,0.0013057773315227794,17.92008992430985,17.560894826073856
107,3,0.063183,174.1685202200961,21.69989212707423,0.32240660548551325,0.203483075197175,13.521,1.0,13.6764,1.1562,13.8246,1.3052,13.985,1.4665,0.0672,0.0082,0.044,0.0051,0.0684,0.0078,0.1156,0.0136,22.150310704460807,21.908083461098297,21.8633825839724,21.813806086436028,0.026133697,0.046670098777258195,0.04901013547779047,0.07007214460496906,0.11584356095952808,20.080270626601024,19.622733653240985
107,2,0.06264,174.1568297133209,21.69064871524099,0.3584944370952243,0.29593451049793984,14.9803,1.1485,14.7336,1.3215,14.4983,1.4866,14.2436,1.6652,0.0334,0.0044,0.0242,0.0031,0.0378,0.0049,0.0619,0.008,20.65050787847504,20.686617934396327,20.632097276775745,21.562647265083783,0.026176821,0.012070499667134605,0.01765667886078787,0.027042888527419907,0.07967188918583341,18.81180950092225,18.608102003438336
108,3,0.117315,174.2605911844514,12.45932558946077,1.3470778130831373,1.3246636558828637,3.6548,1.9601,3.7159,1.9483,3.7743,1.9371,3.8374,1.925,0.0038,0.0072,0.0028,0.004,0.0037,0.0052,0.0059,0.0095,17.632217199654256,17.333683561253263,16.861508673362593,16.969926232697375,0.029027741,0.0013067077842362474,0.0016894073662738042,0.0013285889477892973,0.0018586086679667044,19.445592437380636,18.68028911604278
108,2,0.117315,174.2546993891416,12.45710497774324,1.5480257667284256,1.584054897408956,16.0433,0.6712,15.1124,0.8687,14.2243,1.0571,13.2628,1.261,0.018,0.0023,0.0119,0.0014,0.0145,0.0021,0.0234,0.0036,18.02401768346711,17.203498519234913,16.750197143740454,16.5335698969803,0.029116442,0.0018761685953518827,0.0019377953044559676,0.0015597031917301532,0.002009564660543326,20.052512794142498,19.452993231471904
108,4,0.117315,174.2654179415284,12.45811032280742,1.2467916919416968,1.2729735282295245,8.1122,0.6622,7.8499,0.8389,7.5997,1.0075,7.3287,1.19,0.0157,0.004,0.014,0.0033,0.0215,0.0062,0.0332,0.0102,18.585006024351806,18.342875161172135,17.91916343357603,18.09092989013139,0.028953504,0.0026908765118209043,0.00393180751026764,0.0036846852056783164,0.006243920738839259,19.647223048328403,19.35211489769154
108,1,0.118659,174.24678039408,12.44827886776981,1.134387311907716,0.9782744368263039,9.7677,1.7087,9.3286,2.0371,8.9097,2.3504,8.4562,2.6895,0.0186,0.0048,0.0118,0.0032,0.0173,0.0053,0.0294,0.009,17.441669164373632,16.83256043145686,16.43691508755786,16.34482888612493,0.029079406,0.0014824436873886666,0.0017025489954744135,0.0014358727963323173,0.00191997927919025,19.511794428256298,18.96128409291356
112,2,0.032261,179.0601589568412,25.35415458397431,-0.28379522817300895,-0.4078485086333945,21.7753,0.5907,21.4169,0.7773,21.0749,0.9554,20.7047,1.1481,0.0158,0.0017,0.011,9.0E-4,0.0178,0.0016,0.0298,0.003,17.252886008736784,16.81870845603738,16.557589548206995,16.485753795780955,0.017294025,8.248635976247732E-4,8.204970688741789E-4,8.0371901266475E-4,0.0017220522534382773,19.640636299321795,19.03375410141004
112,4,0.015781,179.0866581864632,25.37512277106457,,0.14998595624301814,43.5036,2.2463,40.9516,2.4002,38.5167,2.5471,35.8809,2.7061,0.0416,0.0021,0.0233,0.0011,0.0348,0.0018,0.0627,0.0033,,,,,0.017546354,Infinity,Infinity,Infinity,Infinity,17.20168480889571,
112,1,0.032261,179.0536781221025,25.37739731079984,-0.14921292708958767,-0.057544477977042874,3.7353,1.0436,3.7229,1.265,3.7111,1.4763,3.6983,1.7049,0.0239,0.0388,0.0205,0.0363,0.038,0.064,0.0619,0.1018,20.055503924168793,20.268244825005347,19.97146127017071,20.25579852906127,0.017653314,0.004136296993597404,0.006591412312029598,0.0071676009950733125,0.02508774925987511,19.817632507446245,20.539212850244624
113,2,0.08939,179.184889270458,22.50433755604412,0.34302107891382505,0.46086985859798446,2.3921,0.9056,2.3423,0.998,2.2947,1.0862,2.2432,1.1817,0.0692,0.1163,0.0787,0.1411,0.0917,0.2012,0.1084,0.2805,21.87820092432519,21.74055493971292,21.376587780819673,21.69414551744921,0.028349716,0.028254167921356644,0.0403068978669198,0.036044099668807776,0.07374993649755598,20.19024714023826,20.324640941809463
113,1,0.08939,179.1824473723358,22.49848049142986,1.118760186363824,1.1469156975603472,10.3348,2.3595,10.1537,2.3939,9.9809,2.4267,9.7938,2.4621,0.0435,0.012,0.0249,0.0067,0.0375,0.0098,0.0669,0.0177,17.759295027389918,17.382845976645648,17.045198364435958,17.059982977805305,0.028308049,0.001931333020059349,0.002098319103747302,0.0020422715531293297,0.004144432174133025,19.779845582416044,19.36212941907283
113,4,0.08939,179.1949307790319,22.4979081304064,0.548877010632097,0.49341313066973314,8.2355,1.4993,8.1373,1.7121,8.0436,1.9151,7.9421,2.1349,0.0342,0.01,0.0254,0.0074,0.042,0.0126,0.069,0.0209,18.380733628504814,17.87166205755214,17.553911186878608,17.47763898593925,0.028462518,0.0026032244576679343,0.0026320089787233614,0.0032846225338068642,0.005207894708011781,20.108888960058906,19.810001112513795
117,4,0.075773,184.4438776336825,20.75444358665416,1.2183724270680756,1.2555010999099796,9.8838,1.5902,9.7642,1.904,9.65,2.2034,9.5264,2.5275,0.0118,0.0032,0.0075,0.002,0.0096,0.0026,0.0161,0.0045,16.960570532412834,16.0476167731134,15.666378716659404,15.402719853772515,0.02634996,8.24109623249563E-4,8.018074011708343E-4,6.16133520825164E-4,7.225813747745928E-4,20.145038147887064,19.46447182744551
117,2,0.123136,184.4356191549969,20.74147848383586,1.034235663704063,1.027543621076024,9.2829,0.8007,9.0822,0.9283,8.8907,1.05,8.6835,1.1818,0.0161,0.0035,0.0107,0.0023,0.0136,0.0031,0.0223,0.0053,17.996011139584244,17.300038674946258,16.88114558571904,16.74801826538684,0.026541576,0.0017366387962771475,0.0022626710639059295,0.001640208671855492,0.0023392736062528363,19.73113944287445,19.35824159660938
117,1,0.075773,184.4295267561779,20.74184531738134,1.0828520595817395,1.1377787408258015,6.5754,1.1988,5.987,1.3271,5.4256,1.4496,4.8179,1.5821,0.0187,0.0087,0.0121,0.0059,0.0108,0.0067,0.0163,0.0105,18.643314254276362,17.880968491596068,17.322591742324985,17.137687533782245,0.02651297,0.0021990515426265917,0.0024930189345631465,0.0014752322676682597,0.0020170352182774668,20.152755625122943,20.25725307524245
117,3,0.121928,184.4396815873358,20.7374576257228,1.5498154161202287,1.4324566477247522,7.075,0.5065,6.9548,0.4793,6.84,0.4534,6.7158,0.4253,0.007,0.003,0.0045,0.0019,0.0055,0.0024,0.0091,0.0039,17.930801924452343,17.697882241995316,17.172824365538943,17.367893402372044,0.02662453,0.001906465080490192,0.002559637473111862,0.0020487423728394127,0.0029655087280081585,18.435352731402354,17.981727662774468
121,1,0.073587,188.394129750094,19.8514793384073,,0.7991398190731491,16.1628,1.2182,15.801,1.4971,15.4558,1.7633,15.0821,2.0514,0.0156,0.0019,0.0096,0.0012,0.0141,0.0018,0.0242,0.0031,,,,,0.029882299,Infinity,Infinity,Infinity,Infinity,18.922133042356556,
121,3,0.073886,188.4132149069272,19.87870153643733,0.4903296071092207,0.5167989059099813,11.6696,1.066,11.1662,1.1858,10.6858,1.3001,10.1659,1.4238,0.0198,0.0032,0.0142,0.0023,0.0212,0.0038,0.0346,0.0063,17.923948582703147,17.472483334525442,17.157581014384768,17.117247959787598,0.030346503,0.0015100602481267417,0.0018858807619115206,0.0017343129020686572,0.0030955187741355844,19.4772085979444,19.438381680364028
121,2,0.073425,188.4074270292317,19.86575371114036,1.2905428425089855,1.334641152093159,13.0714,0.9046,12.7431,1.07,12.4299,1.2278,12.0909,1.3986,0.0082,0.0013,0.0052,8.0E-4,0.0069,0.0012,0.0115,0.002,16.93674141396875,16.108282070611285,15.721824460612387,15.483216041154733,0.030106163,7.535435382437499E-4,7.537313314649555E-4,7.058347026805602E-4,9.594458040533794E-4,19.358219512807402,19.109949725548315
121,4,0.073587,188.4351670354473,19.86523569221862,0.26476340470806115,0.3663103001853454,9.2058,0.9538,8.8325,1.0963,8.4763,1.2321,8.0908,1.3792,0.0416,0.0079,0.0277,0.0053,0.0414,0.009,0.0692,0.0154,18.985937810562877,18.39708639910424,18.077106422491404,17.996878278770083,0.029622452,0.003845936113796036,0.004329968690650576,0.004461403958690874,0.008936836757533944,20.004206839576074,20.097845930630072
122,3,0.077262,190.3347780883998,18.30641529825251,0.40424044643423684,0.35244433258971064,20.3649,4.4444,17.5563,4.1577,14.8765,3.8842,11.9757,3.5882,0.1174,0.0195,0.0713,0.0126,0.0555,0.0128,0.0887,0.0203,17.699290151104655,16.844841229676398,16.452876285964198,16.209778094428646,0.02138917,0.0023129148186174717,0.0014979378849243052,0.002355863201466796,0.0023244804960622597,19.862590209574446,19.44893783713405
122,2,0.077262,190.3133046107841,18.30414904898066,0.5073310861396774,0.5461594991741165,9.8886,0.8716,10.0707,0.9229,10.2444,0.9719,10.4325,1.0249,0.0653,0.0099,0.0525,0.0073,0.0904,0.0134,0.1469,0.0224,19.00973972571132,18.775255101525634,18.53948357215655,18.623259937139256,0.020603081,0.006913291563052292,0.006817363244130155,0.01471725048372389,0.02029592055095249,20.118200950912062,20.07795336353921
122,1,0.068894,190.3042009484035,18.30267819091831,,0.30633598139466045,17.3385,1.3324,17.2298,1.6685,17.126,1.9892,17.0138,2.3364,0.0374,0.0042,0.0212,0.0024,0.0356,0.0042,0.0636,0.0075,,,,,0.020254796,Infinity,Infinity,Infinity,Infinity,20.011044150419814,
122,4,0.070976,190.3524647842002,18.31344056490991,0.6645859501067086,0.43837942683576614,15.8104,0.7054,15.6319,1.0054,15.4616,1.2917,15.2772,1.6016,0.0108,0.0012,0.0072,7.0E-4,0.0113,0.0013,0.0191,0.0023,19.14582591726364,18.943388150624042,18.78927232560331,19.002956544378645,0.021681333,0.004462252720986302,0.005024320358538335,0.00754040670276621,0.014292307217403964,19.74558613392069,19.019841678104125
126,1,0.069161,195.7292274469256,5.520771423642831,,0.4866075264094025,12.7884,1.8322,13.5255,2.589,14.2288,3.311,14.9901,4.0926,0.0204,0.0041,0.0178,0.0034,0.0309,0.0057,0.0495,0.0091,,,,,0.037919972,Infinity,Infinity,Infinity,Infinity,19.56876460491191,
126,4,0.069331,195.7352775796902,5.517250211273024,,0.4297728251923836,18.4237,0.699,17.8563,0.8229,17.3149,0.9411,16.7289,1.069,0.0123,0.0014,0.0082,9.0E-4,0.0096,0.0011,0.0153,0.0018,,,,,0.03768405,Infinity,Infinity,Infinity,Infinity,19.716182358951297,
126,3,0.069217,195.7339956565311,5.512122711978418,0.7635254347991953,0.5931986935150242,8.0005,1.8798,8.0287,1.879,8.0557,1.8783,8.0848,1.8775,0.0179,0.0062,0.0124,0.0039,0.0191,0.0054,0.0316,0.0091,17.78380348277712,17.278624613941595,17.020276162659535,16.9332147381439,0.037505332,0.0021819884587341077,0.0026616414080020594,0.0022813515704436294,0.0037768926530695555,19.304044227531033,18.717999226681407
126,2,0.070755,195.7320321707602,5.540629306647933,1.3485313591469161,1.379728314652814,25.1139,1.3277,28.1759,2.1935,31.0975,3.0196,34.2602,3.9138,0.035,0.0025,0.0399,0.0027,0.0727,0.0047,0.114,0.0074,16.394372120690754,15.630491314178737,15.25192046342339,15.027263516895502,0.038204264,8.273600954372478E-4,9.323535812341447E-4,7.360238679317633E-4,0.0011652852397727885,18.931336699167996,18.46708609885849
129,3,0.060895,197.1935285196431,28.88018549061634,0.43807182566333047,0.28488673750009674,34.3949,1.2185,34.5187,1.4009,34.6368,1.575,34.7647,1.7634,0.0522,0.0023,0.0382,0.0017,0.0613,0.0028,0.1005,0.0046,16.518239857575548,16.062679285073777,15.747611455948203,15.660437138269263,0.0096646845,0.0011719681854389316,0.001286257305586383,0.0014263140930434654,0.002080163312022395,18.828831978846978,18.34347541111671
129,1,0.0612,197.1819850283685,28.89099568474175,0.5027279014234072,0.39271991206701706,9.3287,1.1048,9.1425,1.1782,8.9649,1.2483,8.7725,1.3241,0.0125,0.0026,0.0088,0.0017,0.0133,0.0028,0.0219,0.0048,17.710160465059076,17.3116986454142,17.06418994770243,17.005210049521573,0.009887253,0.0012187906964701966,0.0013361256312191512,0.0016346605545702736,0.0023553507174568548,19.537934430905135,19.102686309874954
130,3,0.05061,197.4829165496734,30.42129399499116,0.6995128313914183,0.6679137929877736,46.2541,1.4999,45.1899,1.4987,0.0,0.0,43.0752,1.4963,0.0942,0.003,0.0747,0.0023,0.0,0.0,0.1653,0.0056,16.416668564285743,16.022332858296433,,15.729361492148897,0.012743569,0.001464723561578383,0.0017983215376920173,Infinity,0.002537393840715005,18.43737430441937,18.198148560771056
130,1,0.05061,197.4529090712558,30.42953795617289,0.1630998521884397,0.17085442772802573,9.732,1.1054,10.1242,1.1667,0.0,0.0,10.9037,1.2883,0.0169,0.0028,0.0153,0.0023,0.0,0.0,0.038,0.0059,17.72644449862075,17.350796675167548,,17.091248437682648,0.012475107,0.0016444484154418397,0.0019187550111921603,Infinity,0.0025544577777009427,19.334230363308055,19.22683393702762
130,2,0.05061,197.4725220256504,30.42860582430374,0.7943966079661902,0.8396905971181603,27.7667,0.8378,27.8442,0.9286,0.0,0.0,27.9981,1.1089,0.1271,0.0053,0.118,0.0049,0.0,0.0,0.2898,0.0133,18.079602387500294,17.6462268829854,,17.34736350581487,0.012587738,0.004943027645318561,0.005912937991335147,Infinity,0.008845805035176898,19.765519440800897,19.55833368615756
130,4,0.050618,197.4909334384504,30.41602685475432,0.1459545787897607,0.006070933532162925,32.2178,1.7991,30.7025,1.8943,0.0,0.0,27.6915,2.0833,0.2056,0.01,0.1556,0.0081,0.0,0.0,0.371,0.0216,17.458723015301075,16.97055194730539,,16.635058882605968,0.012863632,0.0032938114810824905,0.004464968717306313,Infinity,0.0053477180425075994,19.933121375814395,19.070122225927083
132,3,0.178535,198.280132761102,12.66121660555178,,1.1247082103123383,16.9444,0.7361,18.8195,1.5344,20.6087,2.2961,22.5455,3.1206,0.0314,0.003,0.0368,0.0034,0.065,0.0061,0.1004,0.0094,,,,,0.02360241,Infinity,Infinity,Infinity,Infinity,20.032823413971336,
132,1,0.060622,198.2608024976516,12.6977041752871,0.7480332133573384,0.738273692661048,17.8712,1.5607,16.9706,1.6403,16.1113,1.7163,15.1811,1.7986,0.0122,0.0014,0.0086,9.0E-4,0.0088,0.001,0.0128,0.0016,16.32834431669572,15.583922214131782,15.216801527351356,14.99434712880153,0.023700604,6.758283484378766E-4,6.13172085591404E-4,9.392328180200829E-4,5.201114718727949E-4,18.62173009324091,18.333635037345942
132,4,0.030082,198.2811769270057,12.68375142899898,-0.21366674517611628,-0.21850435456643424,14.6546,0.924,14.3465,1.0974,14.0525,1.2629,13.7342,1.4421,0.0224,0.0025,0.0202,0.0023,0.0318,0.0041,0.0493,0.0065,17.71638780263034,17.404132384526893,17.157621600271735,17.138864445853798,0.023674829,0.0017475386448058627,0.002068773038127377,0.004587024068882733,0.0028196888304160106,19.267188384435656,19.074011528604558
