brickid,brickname,objid,type,ra,dec,flux_ivar_g,flux_ivar_r,flux_ivar_i,flux_ivar_z
326722,1686m007,3077,SER,168.6329838855066,-0.8471207979633837,49.951084,19.857222,7.311639,7.4624505
326722,1686m007,5607,DUP,168.6329932854441,-0.8471000904260012,0.0,0.0,0.0,0.0
326722,1686m007,2632,SER,168.6142807388433,-0.85006471540606,24.011839,10.39305,2.7385006,2.0643911
326722,1686m007,3278,EXP,168.6409676733536,-0.8639322898041824,396.1632,196.51472,74.824165,44.39839
326722,1686m007,3298,SER,168.6418172276092,-0.8642468454693131,17.600578,8.910206,3.190165,2.18756
326722,1686m007,3406,SER,168.6472776656691,-0.867594091634405,54.369835,29.389956,13.25269,9.605772
326722,1686m007,3416,SER,168.6477687319171,-0.8678292086364374,590.39105,306.22803,169.59077,96.306564
326722,1686m007,3413,EXP,168.6476910082103,-0.8669392546510137,518.38635,278.224,124.34999,70.158005
326722,1686m007,2431,SER,168.6037850872668,-0.8308699168587196,37.699013,16.13375,3.6603887,3.1182783
351446,2304p035,5748,SER,230.4942925098584,3.545583527374616,99.28816,49.98708,0.0,4.4534745
351446,2304p035,7946,DUP,230.4984891198247,3.55975626439335,0.0,0.0,0.0,0.0
351446,2304p035,5887,SER,230.4984962750382,3.559755472628219,65.560776,57.340424,0.0,12.887383
351446,2304p035,5868,SER,230.4979449493469,3.564832606358938,517.8824,549.11487,0.0,61.402184
351446,2304p035,5881,REX,230.4983913571461,3.56497775861937,128.75345,97.76397,0.0,10.975933
351446,2304p035,5603,REX,230.4894316259802,3.556041984882012,299.58505,211.49713,0.0,22.289564
351446,2304p035,5615,SER,230.4898732252877,3.555706191505252,1014.8107,784.38995,0.0,65.32928
351446,2304p035,5497,SER,230.4859506655617,3.56910841033321,128.55591,89.17232,0.0,9.5895405
351446,2304p035,7944,DUP,230.4858811127902,3.569221426807931,0.0,0.0,0.0,0.0
409663,1968p137,6772,DUP,196.8298727095741,13.63982923849073,0.0,0.0,0.0,0.0
409663,1968p137,2958,SER,196.8299016771491,13.63983147659725,4.243144,1.0106617,0.37112474,0.3772788
409663,1968p137,3134,SER,196.8375094825033,13.62904967476489,38.20403,8.027246,2.7505608,3.644989
409663,1968p137,6773,DUP,196.8375185823373,13.62905935295787,0.0,0.0,0.0,0.0
409663,1968p137,2777,SER,196.8227238777917,13.64656389347493,7.930793,2.1295476,0.8112275,0.40124363
409663,1968p137,3748,SER,196.8598710304953,13.64147809928029,20.916801,5.519443,2.1500258,1.4797049
409663,1968p137,3774,EXP,196.860676086617,13.6409119023494,936.9299,316.7098,101.5275,50.03435
409663,1968p137,3721,EXP,196.8590273509484,13.64201307680955,449.8091,140.3358,45.872475,24.804865
409663,1968p137,2095,REX,196.7985132163119,13.65916868947854,24.00419,4.8018775,3.9192715,2.1151366
409663,1968p137,2223,REX,196.8022246074245,13.64671709812205,708.1275,177.85832,82.77838,29.622053
409663,1968p137,2249,SER,196.8031051256991,13.64676556158885,58.275566,12.118577,7.1665697,4.6990314
409663,1968p137,1965,EXP,196.794262582781,13.68066405406519,74.04185,19.803745,4.330408,7.6902804
409663,1968p137,1999,SER,196.7951346691029,13.68061652665661,168.04187,45.622627,9.75571,16.188097
409663,1968p137,2024,REX,196.7960639117877,13.68072794923479,136.71857,36.153767,7.5171614,12.600852
