group_id,index,brickid,brickname,objid,type,ra,dec,ebv,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,Group,Gal,ID,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z,z,log_M_stellar,e_log_M_stellar,log_SFR,e_log_SFR
377544,1316,506153,1657p320,3954,SER,165.8157947931564,32.04838008062978,0.033941425,1.5395752,1.6103829,0.0,1.4066485,0.824455,74934.85,18.401009,17.598667,Infinity,16.95358,16.750273,16.830072,14.944631,14.532171,0.80234146,Infinity,0.6450863,Infinity,1316,1316,3954,0.44283365653818,344.7594,0.0032,343.7674,0.0059,10.4382,0.0127,18.3143,0.0012,0.7507,0.0031,0.4541,0.0004,-19.9351,0.0511,344.7594,0.0032,343.7674,0.0059,9.9556,0.0093,17.5658,0.0009,0.8356,0.0022,0.4541,0.0004,-19.9351,0.0511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.7594,0.0032,343.7674,0.0059,8.9965,0.0139,16.9894,0.0013,1.0042,0.0041,0.4541,0.0004,-19.9351,0.0511,0.1665,10.87,0.078,1.087,0.101
348437,1317,482218,1343p272,1376,SER,134.3019841134686,27.32482179471839,0.031469326,1.5708535,1.4417195,1.4955461,1.4009253,3.5647442,49957.92,17.147964,16.219265,15.837992,15.57196,15.809696,16.356834,20.00104,,0.9286995,0.38127327,0.64730453,0.26603127,1317,1317,1376,0.495357989938512,344.1511,0.0014,343.7395,0.0010,10.8052,0.0232,17.1161,0.0013,3.2215,0.0077,0.4589,0.0003,63.1146,0.0255,344.1511,0.0014,343.7395,0.0010,10.8348,0.015,16.1912,0.0008,3.2322,0.0049,0.4589,0.0003,63.1146,0.0255,344.1511,0.0014,343.7395,0.0010,10.8629,0.0153,15.8169,0.0008,3.2425,0.0047,0.4589,0.0003,63.1146,0.0255,344.1511,0.0014,343.7395,0.0010,10.8935,0.0241,15.5672,0.0013,3.2536,0.0074,0.4589,0.0003,63.1146,0.0255,0.0803,10.863,0.014,-1.125,0.594
425231,1318,405185,1275p130,716,SER,127.4612047569182,12.93939993163571,0.048469014,1.5811191,1.3615843,1.6503325,1.0698773,1.2693985,155069.94,17.79,16.885935,16.439907,16.151987,16.152084,16.639606,15.465418,14.281177,0.9040661,0.44602776,0.73394775,0.28792,1318,1318,716,0.555048539724651,115.0853,0.0019,115.4228,0.0062,18.0660,0.0259,17.7714,0.0012,0.9960,0.0032,0.1974,0.0002,-6.6852,0.0139,115.0853,0.0019,115.4228,0.0062,17.5959,0.0172,16.8761,0.0009,1.1512,0.0021,0.1974,0.0002,-6.6852,0.0139,115.0853,0.0019,115.4228,0.0062,17.1472,0.0184,16.4596,0.0008,1.2992,0.0023,0.1974,0.0002,-6.6852,0.0139,115.0853,0.0019,115.4228,0.0062,16.6616,0.0288,16.1586,0.0012,1.4595,0.0037,0.1974,0.0002,-6.6852,0.0139,0.0666,10.478,0.042,-0.227,0.317
444619,1319,438699,1951p190,4011,SER,195.2535421744048,19.12089816715174,0.024883008,1.490502,1.3132857,1.4451482,1.0953388,1.4354069,53312.137,18.487503,17.384073,16.862444,16.478195,16.065481,16.404995,15.3379,15.641798,1.1034298,0.52162933,0.90587807,0.38424873,1319,1319,4011,0.526027832641356,114.5393,0.0035,115.0396,0.0066,14.5866,0.0465,18.3464,0.0027,1.3534,0.0064,0.4039,0.0004,3.7262,0.0486,114.5393,0.0035,115.0396,0.0066,13.5902,0.0273,17.3078,0.0017,1.4007,0.0038,0.4039,0.0004,3.7262,0.0486,114.5393,0.0035,115.0396,0.0066,12.6395,0.0195,16.8387,0.0012,1.4457,0.0031,0.4039,0.0004,3.7262,0.0486,114.5393,0.0035,115.0396,0.0066,11.6103,0.0327,16.5263,0.0021,1.4945,0.0052,0.4039,0.0004,3.7262,0.0486,0.0856,10.769,0.068,-0.624,0.784
343793,1320,415239,1935p147,273,DEV,193.4403803741306,14.74994907129001,0.020442694,1.3094221,1.0004675,1.362517,1.424954,4.0,0.0,17.070341,16.202139,15.809916,15.553662,15.573533,15.930917,14.769053,,0.8682022,0.39222336,0.6484766,0.25625324,1320,1320,273,0.514561517011055,343.8337,0.0027,344.3334,0.0025,18.7514,0.0917,16.8773,0.0031,3.1200,0.0123,0.8414,0.0009,88.1574,0.1993,343.8337,0.0027,344.3334,0.0025,17.4863,0.0586,16.0759,0.0021,3.4137,0.0082,0.8414,0.0009,88.1574,0.1993,343.8337,0.0027,344.3334,0.0025,16.2792,0.0559,15.7305,0.0020,3.6940,0.0093,0.8414,0.0009,88.1574,0.1993,343.8337,0.0027,344.3334,0.0025,14.9726,0.0876,15.5815,0.0033,3.9974,0.0147,0.8414,0.0009,88.1574,0.1993,0.1501,11.447,0.016,0.829,0.054
195343,1321,371351,1841p070,5104,REX,184.2496024511862,6.895252297009917,0.019425342,1.5460774,1.4136086,1.2317288,1.1392403,1.0,0.0,17.12172,16.521038,16.280825,16.097729,16.405968,16.89229,15.168546,,0.6006813,0.2402134,0.42330933,0.18309593,1321,1321,5104,1.04894260948474,115.4531,0.0029,114.8061,0.0027,10.4203,0.0084,17.0591,0.0007,0.8918,0.0015,0.9052,0.0004,83.7035,0.2076,115.4531,0.0029,114.8061,0.0027,10.2287,0.0059,16.4730,0.0006,1.1192,0.0010,0.9052,0.0004,83.7035,0.2076,115.4531,0.0029,114.8061,0.0027,10.0459,0.0091,16.2334,0.0007,1.3362,0.0016,0.9052,0.0004,83.7035,0.2076,115.4531,0.0029,114.8061,0.0027,9.8480,0.0151,16.0750,0.0014,1.5711,0.0028,0.9052,0.0004,83.7035,0.2076,0.0661,10.239,0.048,0.279,0.089
425442,1322,420604,1417p157,3696,SER,141.8177814753015,15.74614023619355,0.030957917,1.6241404,1.4776736,1.7697446,1.3461341,6.0,9768.868,17.988798,16.94122,16.512669,16.232935,16.36138,16.825909,,16.412403,1.0475788,0.42855072,0.7082844,0.27973366,1322,1322,3696,0.334541249730202,572.6961,0.0033,573.0474,0.0028,20.6644,0.4200,17.6231,0.0085,7.6885,0.0884,0.6996,0.0018,60.4859,0.2112,572.6961,0.0033,573.0474,0.0028,18.3585,0.2453,16.6379,0.0057,7.3700,0.0514,0.6996,0.0018,60.4859,0.2112,572.6961,0.0033,573.0474,0.0028,16.1584,0.1544,16.2843,0.0044,7.0661,0.0392,0.6996,0.0018,60.4859,0.2112,572.6961,0.0033,573.0474,0.0028,13.7767,0.2582,16.0678,0.0078,6.7371,0.0676,0.6996,0.0018,60.4859,0.2112,0.1347,11.045,0.035,-0.834,0.831
437074,1323,454938,2030p220,4466,REX,203.0865439770574,21.99449573487988,0.011089347,1.4054074,1.3445622,1.01197,1.290113,1.0,0.0,18.58523,17.662464,17.278008,17.006165,17.100874,17.513496,16.096306,12.832189,0.92276573,0.38445663,0.6562996,0.27184296,1323,1323,4466,0.319204648415575,344.6067,0.0035,343.7957,0.0037,7.3980,0.0203,18.4211,0.0023,1.2582,0.0067,0.9163,0.0013,32.6208,0.6006,344.6067,0.0035,343.7957,0.0037,7.2679,0.013,17.5167,0.0015,1.4986,0.0040,0.9163,0.0013,32.6208,0.6006,344.6067,0.0035,343.7957,0.0037,7.1438,0.0158,17.1437,0.0016,1.7280,0.0050,0.9163,0.0013,32.6208,0.6006,344.6067,0.0035,343.7957,0.0037,7.0095,0.0261,16.9022,0.0026,1.9763,0.0085,0.9163,0.0013,32.6208,0.6006,0.1512,10.896,0.033,0.279,0.109
313205,1324,399918,2202p120,1788,SER,220.1712895133486,12.12051492342727,0.03601736,1.2687024,1.4315335,1.4747019,1.098344,5.0975437,10682.271,17.810114,16.6569,16.235758,15.908061,15.962933,16.375336,17.063633,,1.1532135,0.42114258,0.7488394,0.3276968,1324,1324,1788,0.405456013890039,344.0853,0.0019,343.7253,0.0020,15.1512,0.1458,17.5863,0.0049,5.1968,0.0356,0.8322,0.0013,-44.7097,0.2685,344.0853,0.0019,343.7253,0.0020,14.2474,0.0884,16.4931,0.0031,5.2754,0.0220,0.8322,0.0013,-44.7097,0.2685,344.0853,0.0019,343.7253,0.0020,13.385,0.0687,16.0961,0.0027,5.3503,0.0185,0.8322,0.0013,-44.7097,0.2685,344.0853,0.0019,343.7253,0.0020,12.4514,0.1097,15.8228,0.0043,5.4315,0.0293,0.8322,0.0013,-44.7097,0.2685,0.1631,11.461,0.015,-1.283,0.616
307279,1326,445723,2561p202,1321,SER,256.0910590293665,20.13654789680073,0.068870395,1.4256544,1.2993195,0.0,1.3445148,2.7991502,2689.6096,18.649393,17.66115,Infinity,16.885736,16.703928,16.971643,15.388647,,0.9882431,Infinity,0.7754135,Infinity,1326,1326,1321,0.416958458595496,344.3854,0.0042,344.2302,0.0054,7.0786,0.0513,18.5475,0.0048,2.6826,0.0325,0.5430,0.0018,12.4113,0.1631,344.3854,0.0042,344.2302,0.0054,6.8137,0.0336,17.6154,0.0029,2.8741,0.0199,0.5430,0.0018,12.4113,0.1631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.3854,0.0042,344.2302,0.0054,6.2874,0.0602,16.8911,0.0055,3.2548,0.0403,0.5430,0.0018,12.4113,0.1631,0.121,10.82,0.058,0.257,0.253
354389,1327,467936,1340p245,4941,DEV,134.1137682235691,24.49085182165965,0.033531457,1.7947676,1.5723461,1.3967495,1.3111005,4.0,0.0,17.49299,16.701216,16.360615,16.10609,16.447882,17.048641,15.756078,12.953817,0.79177475,0.34060097,0.5951252,0.25452423,1327,1327,4941,0.479531200204594,344.2848,0.0014,343.9342,0.0019,11.7022,0.0303,17.5333,0.0017,2.1324,0.0079,0.5304,0.0005,25.9773,0.0442,344.2848,0.0014,343.9342,0.0019,11.4933,0.0191,16.7520,0.0013,2.6915,0.0048,0.5304,0.0005,25.9773,0.0442,344.2848,0.0014,343.9342,0.0019,11.2939,0.0226,16.4353,0.0011,3.2249,0.0059,0.5304,0.0005,25.9773,0.0442,344.2848,0.0014,343.9342,0.0019,11.0781,0.0377,16.2105,0.0019,3.8024,0.0100,0.5304,0.0005,25.9773,0.0442,0.0661,10.455,0.026,-0.159,0.113
290039,1328,371504,2226p070,3614,SER,222.7152812577007,6.89645487235175,0.031773366,1.5289632,1.4877782,1.4887588,1.489898,0.9584209,185078.77,17.070831,16.656403,16.430084,16.342155,16.778172,17.254307,15.572757,14.528949,0.4144287,0.22631836,0.31424713,0.08792877,1328,1328,3614,0.380941669576541,341.0485,0.0106,344.1907,0.0051,26.4332,0.0307,16.9912,0.0011,0.9231,0.0018,0.4397,0.0002,87.9807,0.0336,341.0485,0.0106,344.1907,0.0051,25.2485,0.0188,16.6181,0.0008,0.9964,0.0010,0.4397,0.0002,87.9807,0.0336,341.0485,0.0106,344.1907,0.0051,24.1182,0.0259,16.4800,0.0011,1.0664,0.0016,0.4397,0.0002,87.9807,0.0336,341.0485,0.0106,344.1907,0.0051,22.8946,0.0445,16.4116,0.0019,1.1421,0.0028,0.4397,0.0002,87.9807,0.0336,0.0705,10.044,0.056,0.311,0.058
364772,1329,485103,2261p277,2030,SER,226.1027397493781,27.70010971300469,0.027786417,2.0162296,1.3150496,0.0,1.2130805,1.5317682,42394.355,17.567087,16.797228,Infinity,16.179056,16.148851,16.413822,15.007964,16.02633,0.7698593,Infinity,0.6181717,Infinity,1329,1329,2030,0.472201852295379,343.6581,0.0066,344.0357,0.0047,12.6797,0.0222,17.5943,0.0016,0.9704,0.0035,0.6330,0.0006,74.7329,0.0985,343.6581,0.0066,344.0357,0.0047,12.7573,0.0219,16.7880,0.0015,1.3531,0.0033,0.6330,0.0006,74.7329,0.0985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.6581,0.0066,344.0357,0.0047,12.9115,0.0598,16.1771,0.0033,2.1135,0.0094,0.6330,0.0006,74.7329,0.0985,0.1485,11.171,0.028,0.81,0.067
439180,1330,465523,1937p240,3843,SER,193.8733170442431,24.02863638758439,0.01467458,1.4700817,1.2344964,1.4833703,1.3401563,6.0,3504.705,18.390717,17.35178,16.898636,16.590502,16.587763,17.045172,16.940388,15.053283,1.0389366,0.45314407,0.76127815,0.30813408,1330,1330,3843,0.461555569593179,344.2884,0.0020,344.2388,0.0027,17.5302,0.3238,17.9939,0.0065,9.3246,0.1113,0.4387,0.0010,-28.7688,0.0809,344.2884,0.0020,344.2388,0.0027,14.6239,0.2027,17.0307,0.0050,8.3927,0.0698,0.4387,0.0010,-28.7688,0.0809,344.2884,0.0020,344.2388,0.0027,11.8509,0.1091,16.6976,0.0034,7.5035,0.0442,0.4387,0.0010,-28.7688,0.0809,344.2884,0.0020,344.2388,0.0027,8.8492,0.1235,16.5142,0.0053,6.5410,0.0591,0.4387,0.0010,-28.7688,0.0809,0.1325,10.949,0.044,-0.909,0.819
453873,1331,395779,2447p112,5806,SER,244.9053619847759,11.31098992288317,0.06759046,1.237109,1.6220825,1.2928983,1.5507044,2.2374666,14485.884,18.237602,17.346638,16.916239,16.644787,16.647875,17.010733,15.231832,16.620596,0.8909645,0.43039894,0.7018509,0.27145195,1331,1331,5806,0.44692742167815,343.7615,0.0043,343.7900,0.0056,10.9241,0.0516,18.1714,0.0038,1.5867,0.0113,0.6502,0.0010,17.3703,0.142,343.7615,0.0043,343.7900,0.0056,10.4518,0.0321,17.3294,0.0021,1.8531,0.0066,0.6502,0.0010,17.3703,0.142,343.7615,0.0043,343.7900,0.0056,10.0011,0.035,16.9270,0.0023,2.1072,0.0084,0.6502,0.0010,17.3703,0.142,343.7615,0.0043,343.7900,0.0056,9.5132,0.0579,16.7011,0.0040,2.3823,0.0148,0.6502,0.0010,17.3703,0.142,0.1315,10.955,0.053,0.724,0.124
447488,1332,420629,1482p157,2057,SER,148.18945013764,15.68154206327623,0.039046608,1.2030767,1.8100027,1.449872,1.2093906,1.9471941,19560.889,18.410635,17.47145,17.068035,16.80328,16.887669,17.302864,17.092823,,0.9391842,0.40341568,0.6681709,0.26475525,1332,1332,2057,0.477281758771991,572.8999,0.0050,572.6636,0.0064,8.4321,0.0670,18.3449,0.0061,1.4567,0.0188,0.6778,0.0017,-30.6527,0.2389,572.8999,0.0050,572.6636,0.0064,8.3298,0.0403,17.4712,0.0039,1.7252,0.0111,0.6778,0.0017,-30.6527,0.2389,572.8999,0.0050,572.6636,0.0064,8.2322,0.0395,17.0264,0.0029,1.9813,0.0113,0.6778,0.0017,-30.6527,0.2389,572.8999,0.0050,572.6636,0.0064,8.1266,0.0664,16.7807,0.0056,2.2586,0.0196,0.6778,0.0017,-30.6527,0.2389,0.1301,10.937,0.04,-0.366,0.623
271569,1333,402700,2113p125,4533,SER,211.3689919366189,12.47255908964635,0.02845618,1.6689026,1.575728,0.9812987,1.29961,2.0692246,35753.19,18.096886,17.443596,17.105196,16.916037,17.008549,17.372831,15.203673,15.146688,0.6532898,0.3383999,0.5275593,0.1891594,1333,1333,4533,0.362188329076102,573.2637,0.0018,573.4827,0.0024,8.9509,0.0161,18.0562,0.0014,1.6697,0.0049,0.5964,0.0006,32.5141,0.0644,573.2637,0.0018,573.4827,0.0024,8.4558,0.0105,17.4252,0.0010,1.8383,0.0028,0.5964,0.0006,32.5141,0.0644,573.2637,0.0018,573.4827,0.0024,7.9835,0.0126,17.0520,0.0011,1.9992,0.0038,0.5964,0.0006,32.5141,0.0644,573.2637,0.0018,573.4827,0.0024,7.4722,0.0205,16.9446,0.0018,2.1733,0.0068,0.5964,0.0006,32.5141,0.0644,0.1042,10.456,0.044,0.418,0.092
58968,1334,332455,1618p002,1650,SER,161.7888956378024,0.2479357966051732,0.040306572,1.3043071,1.2493191,1.2488744,1.2647281,4.7814193,17786.777,17.948708,16.957455,16.549763,16.264229,16.434906,16.966959,19.609406,,0.9912529,0.40769196,0.69322586,0.2855339,1334,1334,1650,0.773964343228881,344.6348,0.0011,344.1496,0.0010,5.4570,0.0219,17.8093,0.0022,4.5925,0.0244,0.7806,0.0008,-65.3036,0.124,344.6348,0.0011,344.1496,0.0010,5.3547,0.0128,16.8697,0.0012,4.7672,0.0141,0.7806,0.0008,-65.3036,0.124,344.6348,0.0011,344.1496,0.0010,5.257,0.0129,16.4546,0.0013,4.9339,0.0146,0.7806,0.0008,-65.3036,0.124,344.6348,0.0011,344.1496,0.0010,5.1513,0.0225,16.1741,0.0022,5.1144,0.0258,0.7806,0.0008,-65.3036,0.124,0.0941,10.746,0.028,-1.464,0.761
200632,1335,371155,1348p070,992,SER,134.7492606636301,6.918529714242017,0.057306014,1.3533552,1.40968,1.2677112,1.2921152,1.5662727,30352.668,18.237436,17.465096,17.086008,16.83859,16.972788,17.341406,15.712752,16.037632,0.7723408,0.37908745,0.6265049,0.24741745,1335,1335,992,1.02932621010078,115.2834,0.0115,115.1896,0.0061,17.6259,0.0732,18.1620,0.0038,1.1781,0.0081,0.4045,0.0008,-76.6116,0.079,115.2834,0.0115,115.1896,0.0061,16.5088,0.0468,17.4415,0.0023,1.4860,0.0045,0.4045,0.0008,-76.6116,0.079,115.2834,0.0115,115.1896,0.0061,15.4429,0.0591,17.1046,0.0029,1.7798,0.0073,0.4045,0.0008,-76.6116,0.079,115.2834,0.0115,115.1896,0.0061,14.2891,0.0983,16.9473,0.0048,2.0977,0.0132,0.4045,0.0008,-76.6116,0.079,0.1512,10.903,0.052,0.815,0.091
104028,1336,415871,3567p147,8201,DUP,356.7657899202852,14.84176379985105,0.029941337,1.6372386,1.4412773,1.2874094,1.2677586,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,1336,1336,8201,1.78645213860463,344.4438,0.0007,344.4625,0.0007,24.5675,0.0297,14.4196,0.0006,4.0819,0.0038,0.9531,0.0002,51.6703,0.1535,344.4438,0.0007,344.4625,0.0007,24.243,0.0194,13.7387,0.0004,4.1232,0.0024,0.9531,0.0002,51.6703,0.1535,344.4438,0.0007,344.4625,0.0007,23.9334,0.0179,13.4378,0.0004,4.1627,0.0021,0.9531,0.0002,51.6703,0.1535,344.4438,0.0007,344.4625,0.0007,23.5982,0.0270,13.2321,0.0006,4.2054,0.0032,0.9531,0.0002,51.6703,0.1535,0.0221,10.467,0.021,-0.375,0.073
302802,1337,472303,2555p252,2668,SER,255.499383471251,25.19755439998886,0.078473635,1.6622506,1.3881108,0.0,1.3587866,4.258139,31967.035,17.003103,16.04861,Infinity,15.325573,15.520214,16.03275,16.152113,14.96662,0.95449257,Infinity,0.7230377,Infinity,1337,1337,2668,0.942083956021093,115.4699,0.0013,114.8875,0.0012,10.0382,0.0310,16.8614,0.0016,4.1954,0.0132,0.5831,0.0005,-51.623,0.0524,115.4699,0.0013,114.8875,0.0012,9.3219,0.0203,15.9357,0.0011,4.0640,0.0086,0.5831,0.0005,-51.623,0.0524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.4699,0.0013,114.8875,0.0012,7.8987,0.0206,15.3187,0.0013,3.8030,0.0097,0.5831,0.0005,-51.623,0.0524,0.062,10.764,0.029,-1.275,0.839
400466,1338,469267,1394p247,2431,SER,139.4420901667556,24.63074086907525,0.030326493,1.679339,1.472614,1.3137373,1.4257756,4.2808933,27313.436,17.47673,16.553377,16.135801,15.872375,16.431368,16.70022,14.959266,14.250564,0.9233532,0.41757584,0.68100166,0.26342583,1338,1338,2431,0.549203392311808,344.3545,0.0068,344.0751,0.0047,19.3516,0.0670,18.0168,0.0027,1.4236,0.0071,0.5298,0.0008,75.7323,0.0849,344.3545,0.0068,344.0751,0.0047,20.0035,0.0631,17.1145,0.0022,2.1921,0.0070,0.5298,0.0008,75.7323,0.0849,344.3545,0.0068,344.0751,0.0047,20.6255,0.1113,16.6614,0.0035,2.9253,0.0129,0.5298,0.0008,75.7323,0.0849,344.3545,0.0068,344.0751,0.0047,21.2989,0.1769,16.4553,0.0047,3.7191,0.0205,0.5298,0.0008,75.7323,0.0849,0.1698,11.239,0.045,0.603,0.17
403361,1339,493791,1769p295,3272,SER,177.0267499782005,29.37581432480919,0.024660358,1.4789193,1.3040955,1.1945081,1.233332,0.8267119,119396.98,18.25578,17.507502,17.160454,16.965849,16.952353,17.106262,14.973299,13.161076,0.74827766,0.3470478,0.5416527,0.19460487,1339,1339,3272,0.52031277854672,344.1616,0.0080,343.3967,0.0070,10.8856,0.0184,18.2324,0.0018,0.6112,0.0030,0.8532,0.0009,87.8732,0.2957,344.1616,0.0080,343.3967,0.0070,10.6568,0.0123,17.4958,0.0012,0.7523,0.0019,0.8532,0.0009,87.8732,0.2957,344.1616,0.0080,343.3967,0.0070,10.4385,0.0147,17.1659,0.0013,0.8868,0.0025,0.8532,0.0009,87.8732,0.2957,344.1616,0.0080,343.3967,0.0070,10.2022,0.0235,16.9904,0.0021,1.0325,0.0041,0.8532,0.0009,87.8732,0.2957,0.1486,10.791,0.071,0.774,0.114
230421,1340,362512,1231p055,6969,DUP,123.0164868941682,5.475067830714323,0.024173792,1.6263132,1.8282642,0.8803682,1.281509,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,1340,1340,6969,0.672893721570046,343.8364,0.0007,344.2089,0.0006,19.1485,0.0200,15.3440,0.0006,3.3030,0.0031,0.8037,0.0002,-49.784,0.0368,343.8364,0.0007,344.2089,0.0006,18.4582,0.0121,14.4164,0.0004,3.4675,0.0019,0.8037,0.0002,-49.784,0.0368,343.8364,0.0007,344.2089,0.0006,17.7995,0.0086,13.9956,0.0003,3.6244,0.0014,0.8037,0.0002,-49.784,0.0368,343.8364,0.0007,344.2089,0.0006,17.0864,0.0136,13.7473,0.0004,3.7943,0.0023,0.8037,0.0002,-49.784,0.0368,0.0299,10.799,0.025,-1.074,0.372
160355,1341,272977,3476m102,197,SER,347.5692853812845,-10.24348000493416,0.03152361,1.4090843,1.2982068,1.377247,1.6705245,0.6435996,2219340.8,15.940369,15.315788,15.02186,14.846735,15.15341,15.66235,13.782943,13.458221,0.6245804,0.29392815,0.46905327,0.17512512,1341,1341,197,0.639883209688601,345.0269,0.0030,344.1487,0.0054,24.1882,0.0092,15.9249,0.0004,0.5697,0.0007,0.5511,0.0001,-18.6896,0.0203,345.0269,0.0030,344.1487,0.0054,24.1914,0.0067,15.2915,0.0004,0.6812,0.0004,0.5511,0.0001,-18.6896,0.0203,345.0269,0.0030,344.1487,0.0054,24.1943,0.0086,15.0199,0.0004,0.7875,0.0006,0.5511,0.0001,-18.6896,0.0203,345.0269,0.0030,344.1487,0.0054,24.1975,0.0133,14.8178,0.0006,0.9026,0.0010,0.5511,0.0001,-18.6896,0.0203,0.0321,10.192,0.037,-0.011,0.08
441174,1342,471998,1713p252,2628,SER,171.2894367457808,25.35021212752694,0.017252373,1.0938148,1.076257,1.2331908,1.313673,0.9128973,78189.625,18.092781,17.474798,17.172216,17.015528,17.156458,17.500408,18.204227,11.841101,0.61798286,0.3025818,0.45927048,0.15668869,1342,1342,2628,0.549439788977419,344.5317,0.0071,344.5576,0.0106,13.6371,0.0269,18.0609,0.0020,0.6138,0.0031,0.6412,0.0007,-27.3815,0.1279,344.5317,0.0071,344.5576,0.0106,13.1351,0.0169,17.4738,0.0015,0.7991,0.0017,0.6412,0.0007,-27.3815,0.1279,344.5317,0.0071,344.5576,0.0106,12.6561,0.0227,17.1997,0.0016,0.9760,0.0029,0.6412,0.0007,-27.3815,0.1279,344.5317,0.0071,344.5576,0.0106,12.1375,0.0384,17.0956,0.0029,1.1674,0.0052,0.6412,0.0007,-27.3815,0.1279,0.1478,10.636,0.057,0.723,0.081
257645,1343,397032,2040p115,3239,SER,204.0874493043128,11.42194741444477,0.031961598,1.5903953,1.0816673,1.5177665,1.2317966,4.66637,6205.9644,18.431393,17.444904,17.070953,16.793758,17.05795,17.520658,,13.976457,0.98648834,0.37395096,0.65114594,0.27719498,1343,1343,3239,0.534807173925096,343.6879,0.0032,344.1698,0.0031,10.0628,0.1088,18.4682,0.0063,3.5617,0.0365,0.8474,0.0022,-71.6384,0.4905,343.6879,0.0032,344.1698,0.0031,9.9096,0.0705,17.4544,0.0041,3.9266,0.0232,0.8474,0.0022,-71.6384,0.4905,343.6879,0.0032,344.1698,0.0031,9.7635,0.0785,17.0512,0.0044,4.2747,0.0270,0.8474,0.0022,-71.6384,0.4905,343.6879,0.0032,344.1698,0.0031,9.6053,0.1264,16.8460,0.0068,4.6515,0.0444,0.8474,0.0022,-71.6384,0.4905,0.1527,10.906,0.026,-0.925,0.891
363919,1344,493932,2174p295,1994,SER,217.3548520822603,29.59130907269898,0.014490172,1.5755246,1.4400524,0.0,1.358537,0.74552584,123406.2,18.110304,17.44164,Infinity,16.867247,16.780771,17.173578,15.099662,14.335627,0.668663,Infinity,0.5743942,Infinity,1344,1344,1994,0.598293268090974,114.4239,0.0075,115.3335,0.0031,12.3723,0.0121,18.1014,0.0010,0.5532,0.0023,0.3084,0.0003,85.4037,0.0308,114.4239,0.0075,115.3335,0.0031,11.6782,0.0093,17.4545,0.0008,0.6976,0.0016,0.3084,0.0003,85.4037,0.0308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.4239,0.0075,115.3335,0.0031,10.2989,0.0189,16.9269,0.0014,0.9846,0.0045,0.3084,0.0003,85.4037,0.0308,0.0878,10.195,0.066,0.397,0.076
364500,1346,461714,2357p232,1639,SER,235.7398424207008,23.21163477409828,0.057753563,1.3145995,1.3326162,0.0,1.2342488,1.3803355,23968.797,17.94292,17.098957,Infinity,16.430584,16.236668,16.568787,14.335601,13.332046,0.8439636,Infinity,0.6683731,Infinity,1346,1346,1639,0.38660722193964,344.8693,0.0026,343.8774,0.0025,5.5945,0.0092,17.8969,0.0014,1.3553,0.0046,0.7168,0.0007,50.5833,0.1375,344.8693,0.0026,343.8774,0.0025,5.5823,0.0062,17.0672,0.0010,1.3913,0.0029,0.7168,0.0007,50.5833,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.8693,0.0026,343.8774,0.0025,5.5580,0.0165,16.4083,0.0024,1.4628,0.0080,0.7168,0.0007,50.5833,0.1375,0.0854,10.568,0.073,0.682,0.118
