Group,Gal,ID,ra,dec,type,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z,z,log_M_stellar,e_log_M_stellar,log_SFR,e_log_SFR
1640.0,1640.0,3481.0,246.1247713208006,9.57068068480392,SER,0.567268192882539,344.0944,8.0E-4,344.0677,0.0012,5.7007,0.0049,18.0777,5.0E-4,2.0695,0.0037,0.5124,3.0E-4,21.0646,0.0295,344.0944,8.0E-4,344.0677,0.0012,6.0718,0.0042,17.7175,4.0E-4,2.1857,0.0027,0.5124,3.0E-4,21.0646,0.0295,344.0944,8.0E-4,344.0677,0.0012,6.4259,0.0081,17.4771,8.0E-4,2.2965,0.0048,0.5124,3.0E-4,21.0646,0.0295,344.0944,8.0E-4,344.0677,0.0012,6.8092,0.0133,17.3849,0.0017,2.4164,0.0079,0.5124,3.0E-4,21.0646,0.0295,0.0936,9.74,0.065,0.432,0.04
1641.0,1641.0,4404.0,140.3546810101552,0.4622922012246091,SER,0.721493229841038,344.4635,0.0028,344.4571,0.0035,16.0991,0.0521,17.6813,0.0025,1.6176,0.0069,0.6919,5.0E-4,10.8644,0.0901,344.4635,0.0028,344.4571,0.0035,16.159,0.0292,16.8613,0.0011,2.4431,0.0042,0.6919,5.0E-4,10.8644,0.0901,344.4635,0.0028,344.4571,0.0035,16.2162,0.062,16.4888,0.0024,3.2307,0.0094,0.6919,5.0E-4,10.8644,0.0901,344.4635,0.0028,344.4571,0.0035,16.278,0.1111,16.2894,0.004,4.0833,0.0165,0.6919,5.0E-4,10.8644,0.0901,0.1576,11.272,0.034,0.757,0.12
1642.0,1642.0,3325.0,245.5790403683686,29.92501635968375,SER,0.550148228183796,344.0778,0.0031,344.1929,0.0046,20.0781,0.1947,18.0161,0.0051,3.935,0.0278,0.4887,0.0012,33.7268,0.1048,344.0778,0.0031,344.1929,0.0046,17.8315,0.1238,17.0821,0.0037,3.9507,0.0188,0.4887,0.0012,33.7268,0.1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0778,0.0031,344.1929,0.0046,13.3677,0.132,16.4161,0.005,3.982,0.0269,0.4887,0.0012,33.7268,0.1048,0.0996,10.872,0.078,-0.153,0.701
1643.0,1643.0,6022.0,129.396983726534,25.86119991967501,DUP,0.372768324610836,343.4089,0.0026,344.4099,0.002,41.3633,0.6065,17.3559,0.0055,9.6054,0.0606,0.3397,7.0E-4,75.0054,0.049,343.4089,0.0026,344.4099,0.002,31.1559,0.4316,16.4999,0.0051,10.02,0.058,0.3397,7.0E-4,75.0054,0.049,343.4089,0.0026,344.4099,0.002,21.4166,0.2795,16.2459,0.0047,10.4156,0.0667,0.3397,7.0E-4,75.0054,0.049,343.4089,0.0026,344.4099,0.002,10.8739,0.1808,16.1172,0.0056,10.8439,0.0843,0.3397,7.0E-4,75.0054,0.049,0.1045,10.843,0.033,-1.625,0.553
1644.0,1644.0,5144.0,223.8094658973411,16.80890552422222,EXP,0.397619577765283,574.0797,0.01,572.4921,0.0051,13.3088,0.0237,17.7068,0.0016,1.0004,0.0039,0.4173,5.0E-4,64.0606,0.0503,574.0797,0.01,572.4921,0.0051,14.0809,0.0225,17.3372,0.0014,1.1472,0.0027,0.4173,5.0E-4,64.0606,0.0503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0797,0.01,572.4921,0.0051,15.6152,0.0643,16.9037,0.0034,1.4389,0.0086,0.4173,5.0E-4,64.0606,0.0503,0.0875,9.991,0.081,0.504,0.069
1645.0,1645.0,3386.0,174.3714095184935,4.408649389751764,SER,0.340710700317911,344.5304,0.0014,344.3882,0.0017,9.2454,0.0547,17.9188,0.0034,3.2466,0.022,0.4869,6.0E-4,-37.1818,0.0536,344.5304,0.0014,344.3882,0.0017,9.4515,0.0325,16.9727,0.002,3.8194,0.0132,0.4869,6.0E-4,-37.1818,0.0536,344.5304,0.0014,344.3882,0.0017,9.6481,0.0339,16.5705,0.0017,4.3658,0.0136,0.4869,6.0E-4,-37.1818,0.0536,344.5304,0.0014,344.3882,0.0017,9.861,0.0583,16.313,0.003,4.9574,0.0232,0.4869,6.0E-4,-37.1818,0.0536,0.1003,10.703,0.025,-1.734,0.635
1646.0,1646.0,3670.0,221.786697145864,32.24816653187793,SER,0.406025026889701,344.2365,0.0016,344.3237,0.0019,5.5369,0.0209,17.9886,0.0022,3.5064,0.0214,0.6819,0.0013,54.4012,0.141,344.2365,0.0016,344.3237,0.0019,5.5063,0.0119,17.1487,0.0013,3.7841,0.0127,0.6819,0.0013,54.4012,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.2365,0.0016,344.3237,0.0019,5.4457,0.0313,16.4665,0.0031,4.3359,0.03,0.6819,0.0013,54.4012,0.141,0.0989,10.694,0.033,-0.645,0.582
1647.0,1647.0,6632.0,227.3329282978596,9.191344705980526,DUP,0.474070261097351,343.7467,9.0E-4,343.8945,0.0012,10.9864,0.0298,17.139,0.0014,4.3016,0.0128,0.3327,3.0E-4,-34.826,0.019,343.7467,9.0E-4,343.8945,0.0012,10.8146,0.0194,16.1817,9.0E-4,4.4776,0.0085,0.3327,3.0E-4,-34.826,0.019,343.7467,9.0E-4,343.8945,0.0012,10.6507,0.0178,15.8023,9.0E-4,4.6456,0.0079,0.3327,3.0E-4,-34.826,0.019,343.7467,9.0E-4,343.8945,0.0012,10.4732,0.0268,15.4934,0.0012,4.8275,0.0118,0.3327,3.0E-4,-34.826,0.019,0.0768,10.864,0.037,-1.481,0.77
1648.0,1648.0,3635.0,213.7284578244072,12.74413481218196,SER,0.275047599957685,344.2607,0.0028,344.5274,0.0025,16.4118,0.1349,17.7738,0.0044,4.5172,0.0259,0.7758,0.001,-84.9253,0.1812,344.2607,0.0028,344.5274,0.0025,16.0027,0.0899,16.7049,0.0029,4.66,0.0171,0.7758,0.001,-84.9253,0.1812,344.2607,0.0028,344.5274,0.0025,15.6123,0.0909,16.2869,0.0032,4.7962,0.018,0.7758,0.001,-84.9253,0.1812,344.2607,0.0028,344.5274,0.0025,15.1897,0.1388,16.0387,0.0047,4.9436,0.0283,0.7758,0.001,-84.9253,0.1812,0.154,11.259,0.04,-0.762,0.751
1649.0,1649.0,2340.0,214.1260423593182,26.45789064242249,SER,0.319195423793858,344.1650,0.0037,344.3408,0.0027,12.3856,0.0159,17.8512,0.0012,1.055,0.0027,0.4183,3.0E-4,-54.7579,0.0363,344.1650,0.0037,344.3408,0.0027,12.0181,0.0106,16.9571,8.0E-4,1.2758,0.0018,0.4183,3.0E-4,-54.7579,0.0363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.1650,0.0037,344.3408,0.0027,11.2878,0.0213,16.2685,0.0013,1.7144,0.0042,0.4183,3.0E-4,-54.7579,0.0363,0.1463,11.1,0.067,0.886,0.153
1650.0,1650.0,5925.0,206.2950855601723,18.4344074337934,SER,0.438781766484793,344.1272,0.0018,344.0131,0.0021,6.4834,0.0409,18.1559,0.0033,4.9898,0.041,0.5283,0.0014,-37.6186,0.1066,344.1272,0.0018,344.0131,0.0021,6.0757,0.0277,17.1103,0.0022,5.4366,0.0263,0.5283,0.0014,-37.6186,0.1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.1272,0.0018,344.0131,0.0021,5.2656,0.0475,16.4295,0.0041,6.3243,0.0576,0.5283,0.0014,-37.6186,0.1066,0.1307,10.945,0.028,-1.508,0.701
1651.0,1651.0,2257.0,184.5861372764768,1.568095965739805,SER,0.609144620458629,343.4742,0.0029,344.2287,0.0027,6.1968,0.0398,18.2021,0.0035,4.0546,0.0342,0.7587,0.0017,-89.4794,0.2441,343.4742,0.0029,344.2287,0.0027,6.021,0.0221,17.2417,0.002,4.3622,0.0185,0.7587,0.0017,-89.4794,0.2441,343.4742,0.0029,344.2287,0.0027,5.8532,0.0318,16.8142,0.003,4.6557,0.028,0.7587,0.0017,-89.4794,0.2441,343.4742,0.0029,344.2287,0.0027,5.6715,0.0574,16.5861,0.0051,4.9733,0.0511,0.7587,0.0017,-89.4794,0.2441,0.1335,10.819,0.024,-1.395,0.834
1652.0,1652.0,5287.0,215.1012045624307,26.28453775542728,DUP,0.678707924395159,343.5447,0.0045,343.8553,0.0038,19.6283,0.0102,15.967,5.0E-4,0.6982,7.0E-4,0.8127,2.0E-4,69.7949,0.0785,343.5447,0.0045,343.8553,0.0038,19.6192,0.0096,15.2986,5.0E-4,0.9515,7.0E-4,0.8127,2.0E-4,69.7949,0.0785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.5447,0.0045,343.8553,0.0038,19.6011,0.0229,14.7953,9.0E-4,1.4549,0.0018,0.8127,2.0E-4,69.7949,0.0785,0.0708,10.891,0.043,0.827,0.094
1653.0,1653.0,333.0,12.18321457627675,-9.693306770762607,SER,0.367406049728711,573.4273,0.0025,572.6139,0.0034,9.0441,0.0239,18.3401,0.0023,1.3741,0.0038,0.7809,6.0E-4,-18.4465,0.1567,573.4273,0.0025,572.6139,0.0034,8.4629,0.0144,17.5322,0.0014,1.3181,0.0022,0.7809,6.0E-4,-18.4465,0.1567,573.4273,0.0025,572.6139,0.0034,7.9084,0.0113,17.0776,0.0013,1.2648,0.0018,0.7809,6.0E-4,-18.4465,0.1567,573.4273,0.0025,572.6139,0.0034,7.3081,0.0182,17.0031,0.0021,1.207,0.0031,0.7809,6.0E-4,-18.4465,0.1567,0.1483,11.041,0.03,0.378,0.119
1654.0,1654.0,4021.0,124.5217025354019,17.92508125078685,SER,0.481450923406284,345.0442,0.0,344.6486,0.0,10.3602,0.0552,17.3475,2.0E-4,4.8963,0.0223,0.7215,9.0E-4,47.7506,0.1192,345.0442,0.0,344.6486,0.0,10.2665,0.0345,16.3655,9.0E-4,4.5695,0.0139,0.7215,9.0E-4,47.7506,0.1192,345.0442,0.0,344.6486,0.0,10.1771,0.0262,32.2911,0.003,4.2578,0.0098,0.7215,9.0E-4,47.7506,0.1192,345.0442,0.0,344.6486,0.0,10.0803,0.0393,15.7364,0.002,3.9203,0.0144,0.7215,9.0E-4,47.7506,0.1192,0.1005,11.036,0.031,-1.278,0.721
1655.0,1655.0,3821.0,353.823282751383,-9.170104619151472,DEV,0.616277552794876,344.4794,0.0039,343.3694,0.0027,22.4841,0.0474,16.9584,0.0018,1.611,0.0039,0.6126,3.0E-4,-70.7361,0.0426,344.4794,0.0039,343.3694,0.0027,22.9075,0.0335,16.2057,0.0011,1.9342,0.0026,0.6126,3.0E-4,-70.7361,0.0426,344.4794,0.0039,343.3694,0.0027,23.3114,0.038,15.8615,0.0012,2.2424,0.003,0.6126,3.0E-4,-70.7361,0.0426,344.4794,0.0039,343.3694,0.0027,23.7486,0.0578,15.6417,0.0017,2.5762,0.0048,0.6126,3.0E-4,-70.7361,0.0426,0.0597,10.404,0.037,-0.045,0.095
1656.0,1656.0,5721.0,42.44941078205923,-7.367809225093747,SER,1.66427992886647,344.3202,0.0024,343.9247,0.0022,6.7273,0.0341,18.173,0.0033,3.1668,0.0295,0.7542,0.0014,-77.3508,0.1978,344.3202,0.0024,343.9247,0.0022,5.9324,0.0212,17.2403,0.0019,3.7573,0.0166,0.7542,0.0014,-77.3508,0.1978,344.3202,0.0024,343.9247,0.0022,5.1739,0.0199,16.8246,0.002,4.3208,0.0221,0.7542,0.0014,-77.3508,0.1978,344.3202,0.0024,343.9247,0.0022,4.3529,0.032,16.6185,0.0036,4.9307,0.0396,0.7542,0.0014,-77.3508,0.1978,0.1381,10.908,0.04,0.005,0.422
1657.0,1657.0,3712.0,215.8036420479094,9.083392119064136,SER,0.419570108335678,344.2343,0.0029,344.3879,0.0038,8.7206,0.0306,18.1956,0.0025,1.8926,0.0127,0.5843,0.0013,27.606,0.1217,344.2343,0.0029,344.3879,0.0038,8.3709,0.0249,17.4403,0.0021,2.6562,0.0116,0.5843,0.0013,27.606,0.1217,344.2343,0.0029,344.3879,0.0038,8.0372,0.0398,17.0896,0.0029,3.3847,0.0201,0.5843,0.0013,27.606,0.1217,344.2343,0.0029,344.3879,0.0038,7.676,0.0635,16.9055,0.0043,4.1733,0.032,0.5843,0.0013,27.606,0.1217,0.1408,10.851,0.046,0.618,0.103
1658.0,1658.0,2643.0,200.0944447976271,-0.4020852692723189,SER,1.58702072083538,115.3362,0.0033,115.9700,0.0034,34.4665,3.0631,17.895,0.0252,19.9935,0.6457,0.5574,0.0027,-4.4099,0.2279,115.3362,0.0033,115.9700,0.0034,26.5617,2.2186,16.9784,0.0241,19.8605,0.5848,0.5574,0.0027,-4.4099,0.2279,115.3362,0.0033,115.9700,0.0034,19.0194,1.4606,16.6258,0.0222,19.7336,0.5801,0.5574,0.0027,-4.4099,0.2279,115.3362,0.0033,115.9700,0.0034,10.8548,0.8541,16.533,0.0222,19.5962,0.6349,0.5574,0.0027,-4.4099,0.2279,0.11,10.761,0.025,-0.348,0.099
1659.0,1659.0,4880.0,228.2486873148107,27.7247204065694,DUP,0.563928722702321,344.4022,0.0058,344.1110,0.0041,27.2588,0.054,16.4687,0.0016,1.3819,0.0036,0.614,4.0E-4,61.6355,0.0679,344.4022,0.0058,344.1110,0.0041,29.5697,0.0624,15.6179,0.0016,2.0442,0.0039,0.614,4.0E-4,61.6355,0.0679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.4022,0.0058,344.1110,0.0041,34.1616,0.1811,14.9084,0.0033,3.3601,0.0111,0.614,4.0E-4,61.6355,0.0679,0.1131,11.492,0.024,0.8,0.106
1660.0,1660.0,773.0,336.7620135575137,12.38918233261592,SER,0.372842398642681,344.1661,0.0035,344.5882,0.0041,10.1861,0.057,18.4631,0.0035,2.9835,0.0189,0.7606,0.0017,-26.3855,0.2665,344.1661,0.0035,344.5882,0.0041,9.5646,0.0401,17.5488,0.0026,3.1038,0.0126,0.7606,0.0017,-26.3855,0.2665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.1661,0.0035,344.5882,0.0041,8.3296,0.0659,16.9497,0.0046,3.343,0.0238,0.7606,0.0017,-26.3855,0.2665,0.1642,11.094,0.055,0.596,0.113
1661.0,1661.0,705.0,201.4735663505029,24.86151121064938,SER,0.379565044871633,573.3867,0.0014,572.8283,0.0013,9.827,0.0298,17.531,0.0019,2.9001,0.0113,0.6409,7.0E-4,-49.2657,0.0735,573.3867,0.0014,572.8283,0.0013,9.4154,0.0198,16.5719,0.0012,3.5847,0.0068,0.6409,7.0E-4,-49.2657,0.0735,573.3867,0.0014,572.8283,0.0013,9.0226,0.0229,16.1293,0.0015,4.2378,0.0095,0.6409,7.0E-4,-49.2657,0.0735,573.3867,0.0014,572.8283,0.0013,8.5975,0.0366,15.8848,0.002,4.9448,0.0165,0.6409,7.0E-4,-49.2657,0.0735,0.0907,10.845,0.031,-0.494,0.649
1662.0,1662.0,4051.0,170.6357523092722,13.77168584292038,SER,0.905736539292531,344.0708,0.0037,343.5851,0.0033,15.6563,0.0668,17.75,0.0033,1.8448,0.0102,0.4475,5.0E-4,-48.654,0.054,344.0708,0.0037,343.5851,0.0033,15.1909,0.0395,16.8468,0.0018,2.2395,0.0058,0.4475,5.0E-4,-48.654,0.054,344.0708,0.0037,343.5851,0.0033,14.7467,0.0483,16.4528,0.0021,2.6162,0.0078,0.4475,5.0E-4,-48.654,0.054,344.0708,0.0037,343.5851,0.0033,14.266,0.0841,16.2319,0.0038,3.0239,0.0139,0.4475,5.0E-4,-48.654,0.054,0.164,11.384,0.029,0.512,0.128
1663.0,1663.0,2049.0,194.8828450949603,4.538963252404474,SER,0.833652498827089,115.6296,0.0024,114.9298,0.0031,9.5273,0.0822,18.2142,0.0052,3.3472,0.0341,0.4088,6.0E-4,-2.8787,0.0681,115.6296,0.0024,114.9298,0.0031,8.805,0.0484,17.3209,0.0031,3.7595,0.0212,0.4088,6.0E-4,-2.8787,0.0681,115.6296,0.0024,114.9298,0.0031,8.1158,0.0366,16.9501,0.0024,4.1529,0.0201,0.4088,6.0E-4,-2.8787,0.0681,115.6296,0.0024,114.9298,0.0031,7.3698,0.0616,16.727,0.0042,4.5788,0.0325,0.4088,6.0E-4,-2.8787,0.0681,0.1094,10.708,0.045,-0.552,0.674
1664.0,1664.0,7026.0,177.7321316119353,-0.9166749973174768,DUP,0.589824183544091,341.4276,0.0027,341.5990,0.0035,17.0874,0.0207,16.8477,0.001,1.4454,0.0024,0.7038,4.0E-4,12.2693,0.0631,341.4276,0.0027,341.5990,0.0035,16.1685,0.0119,16.2884,6.0E-4,1.6331,0.0014,0.7038,4.0E-4,12.2693,0.0631,341.4276,0.0027,341.5990,0.0035,15.2918,0.0175,16.0459,0.0011,1.8123,0.0023,0.7038,4.0E-4,12.2693,0.0631,341.4276,0.0027,341.5990,0.0035,14.3427,0.031,15.9323,0.0016,2.0062,0.0041,0.7038,4.0E-4,12.2693,0.0631,0.0823,10.382,0.038,0.377,0.095
1665.0,1665.0,5582.0,329.3097616080627,-7.695327605047964,SER,0.791309638305106,573.0614,0.0011,572.7330,8.0E-4,12.7788,0.0249,17.7096,0.0014,2.2259,0.0065,0.5885,2.0E-4,-52.2589,0.0265,573.0614,0.0011,572.7330,8.0E-4,11.9165,0.0078,16.8593,4.0E-4,2.3752,0.0018,0.5885,2.0E-4,-52.2589,0.0265,573.0614,0.0011,572.7330,8.0E-4,11.0938,0.0195,16.4987,0.0014,2.5176,0.0054,0.5885,2.0E-4,-52.2589,0.0265,573.0614,0.0011,572.7330,8.0E-4,10.2031,0.0408,16.3701,0.0026,2.6718,0.0112,0.5885,2.0E-4,-52.2589,0.0265,0.1479,11.211,0.055,0.951,0.131
1666.0,1666.0,1864.0,174.2415111551662,8.733266796375792,SER,0.316493202674267,344.6739,0.003,343.9703,0.002,9.4268,0.0092,18.2366,9.0E-4,0.7998,0.0021,0.5905,3.0E-4,68.3462,0.048,344.6739,0.003,343.9703,0.002,8.9341,0.0055,17.4839,6.0E-4,1.0165,0.0012,0.5905,3.0E-4,68.3462,0.048,344.6739,0.003,343.9703,0.002,8.4639,0.0076,17.1469,7.0E-4,1.2233,0.0019,0.5905,3.0E-4,68.3462,0.048,344.6739,0.003,343.9703,0.002,7.9551,0.0132,16.9874,0.0013,1.4472,0.0034,0.5905,3.0E-4,68.3462,0.048,0.1355,10.683,0.039,0.468,0.108
1667.0,1667.0,6025.0,166.6894235307261,23.15057068903975,SER,0.331812679886875,344.5493,0.0055,344.4237,0.0096,15.778,0.0281,18.1392,0.0018,0.735,0.0028,0.5151,5.0E-4,-11.6551,0.0677,344.5493,0.0055,344.4237,0.0096,15.4031,0.0181,17.4956,0.0013,0.9785,0.0018,0.5151,5.0E-4,-11.6551,0.0677,344.5493,0.0055,344.4237,0.0096,15.0454,0.0265,17.1879,0.0015,1.2109,0.0029,0.5151,5.0E-4,-11.6551,0.0677,344.5493,0.0055,344.4237,0.0096,14.6582,0.0448,17.0361,0.0026,1.4624,0.005,0.5151,5.0E-4,-11.6551,0.0677,0.0998,10.41,0.033,-0.034,0.097
1668.0,1668.0,7676.0,186.4566644724716,-2.592260908867086,SER,0.731837051709245,114.7711,0.0012,115.0309,0.0012,7.5974,0.0452,17.5996,0.0029,5.8012,0.0358,0.8958,0.0012,47.3418,0.3652,114.7711,0.0012,115.0309,0.0012,6.8206,0.0304,16.7276,0.0021,6.1635,0.0242,0.8958,0.0012,47.3418,0.3652,114.7711,0.0012,115.0309,0.0012,6.0793,0.0298,16.42,0.0022,6.5092,0.0299,0.8958,0.0012,47.3418,0.3652,114.7711,0.0012,115.0309,0.0012,5.2769,0.0446,16.2621,0.0037,6.8834,0.048,0.8958,0.0012,47.3418,0.3652,0.1127,10.737,0.027,0.376,0.109
1669.0,1669.0,4852.0,245.7010082005367,29.92003070400629,DUP,0.532930988865797,343.4766,0.0012,344.3524,0.0025,14.4662,0.0237,16.8848,0.0011,2.5218,0.0049,0.2658,2.0E-4,-3.0768,0.0149,343.4766,0.0012,344.3524,0.0025,14.9523,0.0151,15.954,7.0E-4,2.7425,0.0031,0.2658,2.0E-4,-3.0768,0.0149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.4766,0.0012,344.3524,0.0025,15.9183,0.0333,15.2807,0.0012,3.1812,0.006,0.2658,2.0E-4,-3.0768,0.0149,0.0977,11.146,0.038,-1.043,0.826
1670.0,1670.0,8327.0,133.8192277623351,11.53937153303897,PSF,9.52081785951081,108.6102,0.003,112.0071,0.0033,5.5625,0.3196,16.6763,0.0217,19.7999,0.9184,0.489,0.0027,-65.2052,0.1926,108.6102,0.003,112.0071,0.0033,5.6025,0.2254,16.1605,0.015,19.8661,0.6302,0.489,0.0027,-65.2052,0.1926,108.6102,0.003,112.0071,0.0033,5.6407,0.2529,15.9757,0.016,19.9292,0.6361,0.489,0.0027,-65.2052,0.1926,108.6102,0.003,112.0071,0.0033,5.682,0.3829,15.9067,0.0239,19.9976,0.9433,0.489,0.0027,-65.2052,0.1926,0.128,10.803,0.033,1.171,0.026
1671.0,1671.0,1672.0,217.3333755774823,15.27653605181926,EXP,0.40874405543503,344.3805,0.0023,342.9951,0.0028,6.6454,0.0058,17.7884,7.0E-4,0.9196,0.0027,0.7483,6.0E-4,-19.5506,0.1043,344.3805,0.0023,342.9951,0.0028,6.494,0.0039,17.1055,6.0E-4,0.9824,0.0019,0.7483,6.0E-4,-19.5506,0.1043,344.3805,0.0023,342.9951,0.0028,6.3496,0.0049,16.7362,0.0011,1.0424,0.0024,0.7483,6.0E-4,-19.5506,0.1043,344.3805,0.0023,342.9951,0.0028,6.1933,0.0078,16.5414,0.001,1.1072,0.0037,0.7483,6.0E-4,-19.5506,0.1043,0.0769,10.348,0.063,0.58,0.088
1672.0,1672.0,553.0,51.12541051077148,-7.198948733921275,SER,0.470062271448268,343.6661,0.0022,344.0586,0.0015,11.0908,0.0424,18.2539,0.0025,2.5876,0.0126,0.4439,5.0E-4,-56.7989,0.0438,343.6661,0.0022,344.0586,0.0015,10.8136,0.0279,17.1563,0.0016,2.7755,0.0082,0.4439,5.0E-4,-56.7989,0.0438,343.6661,0.0022,344.0586,0.0015,10.5491,0.0248,16.7051,0.0016,2.9548,0.007,0.4439,5.0E-4,-56.7989,0.0438,343.6661,0.0022,344.0586,0.0015,10.2627,0.0365,16.4204,0.002,3.149,0.0102,0.4439,5.0E-4,-56.7989,0.0438,0.154,11.204,0.031,-0.76,0.644
1673.0,1673.0,4164.0,242.1342123263614,31.77517710793099,SER,0.38707465218861,344.1215,0.0037,343.7270,0.004,8.7151,0.0268,18.0775,0.0022,1.8834,0.0084,0.7813,0.0014,-66.7056,0.2478,344.1215,0.0037,343.7270,0.004,8.6948,0.022,17.3918,0.0019,2.0278,0.0066,0.7813,0.0014,-66.7056,0.2478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.1215,0.0037,343.7270,0.004,8.6544,0.0547,16.8604,0.0043,2.3147,0.0166,0.7813,0.0014,-66.7056,0.2478,0.1312,-99.0,-99.0,-99.0,-99.0
1674.0,1674.0,3622.0,214.0726636434547,0.3029597570362603,SER,0.756531990161504,343.6286,0.0019,344.2269,0.0017,16.5819,0.1791,18.1917,0.0049,6.7186,0.0447,0.7433,0.0011,-68.1213,0.1479,343.6286,0.0019,344.2269,0.0017,15.6565,0.1054,17.1683,0.0031,6.71,0.0263,0.7433,0.0011,-68.1213,0.1479,343.6286,0.0019,344.2269,0.0017,14.7735,0.0721,16.7824,0.0024,6.7019,0.0194,0.7433,0.0011,-68.1213,0.1479,343.6286,0.0019,344.2269,0.0017,13.8177,0.1198,16.5265,0.0038,6.693,0.0326,0.7433,0.0011,-68.1213,0.1479,0.1276,10.824,0.036,-0.979,0.845
1675.0,1675.0,10919.0,222.4690717568579,-2.479814469999721,SER,0.633561750678847,344.2624,5.0E-4,344.2130,9.0E-4,8.5542,0.0108,17.3548,7.0E-4,3.4015,0.0061,0.2543,1.0E-4,13.8127,0.0095,344.2624,5.0E-4,344.2130,9.0E-4,8.6506,0.0071,16.4218,4.0E-4,3.6811,0.0041,0.2543,1.0E-4,13.8127,0.0095,344.2624,5.0E-4,344.2130,9.0E-4,8.7426,0.0077,16.0052,6.0E-4,3.9479,0.004,0.2543,1.0E-4,13.8127,0.0095,344.2624,5.0E-4,344.2130,9.0E-4,8.8422,0.0121,15.7269,7.0E-4,4.2367,0.0061,0.2543,1.0E-4,13.8127,0.0095,0.0593,10.501,0.028,-1.72,0.953
1676.0,1676.0,3109.0,216.7957103548848,-0.0308556355647642,SER,0.819189571642748,115.9035,0.0015,115.3622,0.0012,13.961,0.0337,17.7192,0.0016,2.8438,0.0066,0.6843,4.0E-4,85.5325,0.0495,115.9035,0.0015,115.3622,0.0012,13.6989,0.0212,16.7332,9.0E-4,3.047,0.0041,0.6843,4.0E-4,85.5325,0.0495,115.9035,0.0015,115.3622,0.0012,13.4487,0.017,16.2839,0.001,3.2409,0.0035,0.6843,4.0E-4,85.5325,0.0495,115.9035,0.0015,115.3622,0.0012,13.178,0.0256,16.0076,0.0011,3.4508,0.0053,0.6843,4.0E-4,85.5325,0.0495,0.1348,11.277,0.057,0.026,0.593
1677.0,1677.0,12158.0,222.7107166195269,9.05468491089166,SER,0.456246405623244,344.8457,0.002,344.3059,0.0016,8.1236,0.0173,18.3819,0.0016,1.7449,0.0061,0.7039,6.0E-4,-65.3889,0.0815,344.8457,0.002,344.3059,0.0016,7.8725,0.011,17.4027,9.0E-4,1.9101,0.0036,0.7039,6.0E-4,-65.3889,0.0815,344.8457,0.002,344.3059,0.0016,7.6329,0.0116,17.0175,0.0011,2.0676,0.004,0.7039,6.0E-4,-65.3889,0.0815,344.8457,0.002,344.3059,0.0016,7.3735,0.0188,16.7785,0.0016,2.2382,0.0071,0.7039,6.0E-4,-65.3889,0.0815,0.1646,11.106,0.045,0.411,0.107
1678.0,1678.0,2764.0,184.1768043396119,22.09869716852786,SER,0.564041198811046,345.0060,0.0074,344.5108,0.0094,11.6521,0.0466,17.9278,0.0036,1.0394,0.007,0.7248,0.0014,-1.8733,0.2292,345.0060,0.0074,344.5108,0.0094,11.3791,0.0299,17.1737,0.0025,1.2788,0.0042,0.7248,0.0014,-1.8733,0.2292,345.0060,0.0074,344.5108,0.0094,11.1185,0.0359,16.8155,0.0023,1.5072,0.0056,0.7248,0.0014,-1.8733,0.2292,345.0060,0.0074,344.5108,0.0094,10.8365,0.0591,16.614,0.0041,1.7545,0.0097,0.7248,0.0014,-1.8733,0.2292,0.1388,10.911,0.046,0.749,0.107
