Group_1,Gal_1,ID,ra_1,dec_1,type_1,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g_1,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r_1,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i_1,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z_1,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z,brickid,brickname,objid,type_2,ra_2,dec_2,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g_2,mag_r_2,mag_i_2,mag_z_2,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,_RAJ2000,_DEJ2000,Group_2,Gal_2,RAJ2000,DEJ2000,zmemb,gmemb,FUV,NUV,Simbad,Separation_2,Separation,Distance (Mpc),M_FUV,M_NUV,M_z,log(M_stellar),F_FUV,F_NUV,L_FUV,L_NUV,logSFR_NUV,log_sSFR
162,4,402,222.7341134985892,21.73695668393236,SER,0.456033594500779,369.5476,0.0021,531.2964,0.002,244.0008,4.35,15.5838,0.0077,9.9548,0.0482,0.5925,0.0007,-53.7135,0.0657,369.5476,0.0021,531.2964,0.002,264.1949,3.3845,14.8256,0.0054,nan,nan,0.5925,0.0007,-53.7135,0.0657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.5476,0.0021,531.2964,0.002,304.3206,8.3618,14.2884,0.0104,nan,nan,0.5925,0.0007,-53.7135,0.0657,453673,2228p217,402,SER,222.7341134985892,21.73695668393236,0.032834783,233.73506,488.5379,0.0,887.91815,1.4052161,1.4587334,0.0,1.3784177,4.293833,55966.56,10.185713,27720.38,-0.06635633,1770391.5,-0.26619852,3024645.2,16.57819,15.777755,,15.129067,15.410731,15.873926,14.81669,15.24978,0.80043507,,0.64868736,,222.734125,21.7365556,162,4,14 50 56.19,+21 44 11.6,0.070224,,20.0333,19.2583,Simbad,1.4444143049596871,0.0,312.5697329376854,-17.441434608426203,-18.216434608426205,-22.345667608426204,11.102653143370482,6.971804338352897e-13,9.489731640284552e-13,8.15156021704352e+42,1.1095566535597619e+43,0.4439507080840652,-10.658702435286417
162,2,5097,222.698087709932,21.75550980625253,EXP,0.456033594500779,829.4769,0.0327,786.2138,0.0241,13.151,0.0648,19.0511,0.0045,0.7852,0.007,0.7185,0.0020,87.4561,0.4645,829.4769,0.0327,786.2138,0.0241,12.9758,0.0641,18.7452,0.0049,0.8702,0.0073,0.7185,0.0020,87.4561,0.4645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.4769,0.0327,786.2138,0.0241,12.6278,0.1603,18.5774,0.0116,1.039,0.0206,0.7185,0.0020,87.4561,0.4645,453672,2225p217,5097,EXP,222.698087709932,21.75550980625253,0.032372277,25.194206,33.66712,0.0,40.655235,1.3874123,1.4850538,0.0,1.5796468,1.0,0.0,3.758112,9727.621,-0.1810004,141283.14,0.017100736,63388.64,18.996748,18.681986,,18.47721,19.639479,,,,0.31476212,,0.20477676,,222.6978333,21.7556667,162,2,14 50 47.48,+21 45 20.4,0.070224,,20.2229,20.1447,Simbad,1.0210822620419275,0.0,312.5697329376854,-17.251834608426204,-17.330034608426203,-18.997524608426204,9.112686443370482,5.854707332505233e-13,4.194632632976505e-13,6.845430115062261e+42,4.9044406349708187e+42,0.0893907080840659,-9.023295735286416
162,1,4783,222.6836429206116,21.75444834306291,SER,0.456033594500779,1013.6578,0.0024,771.4402,0.0027,2.4171,0.0071,18.5499,0.0016,2.8208,0.0262,0.6814,0.0022,-32.1671,0.2618,1013.6578,0.0024,771.4402,0.0027,2.683,0.0065,18.0921,0.0014,2.6648,0.0177,0.6814,0.0022,-32.1671,0.2618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.6578,0.0024,771.4402,0.0027,3.2112,0.0163,17.7554,0.0032,2.3548,0.0388,0.6814,0.0022,-32.1671,0.2618,453672,2225p217,4783,SER,222.6836429206116,21.75444834306291,0.03202837,37.95934,56.734238,0.0,75.254234,1.3485589,1.4850538,0.0,1.5796468,3.1699524,2837.1328,0.66646343,340528.62,0.070681974,185253.23,-0.17122439,249357.05,18.551702,18.115387,,17.808672,18.212814,18.852507,17.299877,,0.43631554,,0.306715,,222.6837917,21.7543611,162,1,14 50 44.11,+21 45 15.7,0.070224,,19.8303,20.1727,Simbad,0.5883112218716876,0.0,312.5697329376854,-17.644434608426202,-17.302034608426204,-19.666062608426202,9.536546043370478,8.405144617967992e-13,4.087840397578056e-13,9.82744769663346e+42,4.7795772143532506e+42,0.07819070808406359,-9.458355335286415
164,1,5684,226.257393613647,8.709469189893905,REX,0.54058022616801,890.0229,0.0028,476.8564,0.0026,14.6275,0.0111,16.356,0.0006,1.3321,0.0015,0.9434,0.0004,72.4224,0.2989,890.0229,0.0028,476.8564,0.0026,14.487,0.0072,15.8105,0.0005,1.4363,0.001,0.9434,0.0004,72.4224,0.2989,890.0229,0.0028,476.8564,0.0026,14.353,0.0095,15.5944,0.0008,1.5358,0.0013,0.9434,0.0004,72.4224,0.2989,890.0229,0.0028,476.8564,0.0026,14.2079,0.0157,15.4040,0.0008,1.6434,0.0021,0.9434,0.0004,72.4224,0.2989,381512,2261p087,5684,REX,226.257393613647,8.709469189893905,0.033906676,257.39514,427.1057,550.6002,635.1726,1.5192568,1.5520905,1.8888202,1.5478872,1.0,0.0,3.3711457,607870.44,0.0,0.0,0.0,0.0,16.4735,15.923661,15.647909,15.49277,15.619901,16.023607,13.796786,13.06055,0.54983807,0.27575207,0.43089104,0.15513897,226.2574583,8.7095278,164,1,15 05 01.79,+08 42 34.3,0.07397,,18.9671,18.0069,Simbad,0.3122577121765093,0.0,329.24332344213644,-18.620484884431253,-19.58068488443125,-22.09481488443125,10.674436953772503,1.8613377707917652e-12,3.0047886574653117e-12,2.414687041772181e+43,3.8980696294360166e+43,0.9896508184860853,-9.684786135286418
164,2,211,226.2709126721782,8.731861193811778,DEV,0.54058022616801,706.4758,0.0038,784.6589,0.0068,16.1659,0.0733,18.5224,0.0035,1.692,0.0142,0.2598,0.0007,-28.3747,0.0562,706.4758,0.0038,784.6589,0.0068,14.7061,0.0485,17.7645,0.0023,2.4875,0.0111,0.2598,0.0007,-28.3747,0.0562,706.4758,0.0038,784.6589,0.0068,13.3132,0.0598,17.3289,0.003,3.2466,0.0192,0.2598,0.0007,-28.3747,0.0562,706.4758,0.0038,784.6589,0.0068,11.8054,0.0972,17.2024,0.0041,4.0682,0.0315,0.2598,0.0007,-28.3747,0.0562,381513,2263p087,211,DEV,226.2709126721782,8.731861193811778,0.03479361,37.32033,80.84294,119.75202,152.18768,1.6129936,1.6569086,1.3637538,1.5160718,4.0,0.0,4.5824904,10510.509,0.32977396,383518.6,-0.50190854,445309.03,18.570137,17.730894,17.304293,17.044052,17.14704,17.390158,15.849152,14.339862,0.83924294,0.4266014,0.68684196,0.26024055,226.2712917,8.7313889,164,2,15 05 05.11,+08 43 53.0,0.07397,,19.9005,20.3944,Simbad,2.1702142937143987,0.0,329.24332344213644,-17.68708488443125,-17.19318488443125,-20.54353288443125,10.4356726537725,7.878892777157622e-13,3.332835904046631e-13,1.0221175646385864e+43,4.323640661109652e+42,0.03465081848608342,-10.401021835286416
164,3,287,226.2740593596376,8.71686874945827,SER,0.54058022616801,663.6917,0.0029,578.643,0.0021,7.1944,0.009,17.745,0.001,1.285,0.0039,0.5807,0.0006,76.6066,0.0622,663.6917,0.0029,578.643,0.0021,6.9613,0.0061,17.119,0.0008,1.4255,0.0027,0.5807,0.0006,76.6066,0.0622,663.6917,0.0029,578.643,0.0021,6.7388,0.007,16.8405,0.001,1.5595,0.0035,0.5807,0.0006,76.6066,0.0622,663.6917,0.0029,578.643,0.0021,6.498,0.011,16.6670,0.0011,1.7046,0.0055,0.5807,0.0006,76.6066,0.0622,381513,2263p087,287,SER,226.2740593596376,8.71686874945827,0.034626346,77.88551,139.92111,181.59793,217.82266,1.5185274,1.546247,1.5405147,1.53485,1.5065013,77568.195,1.788908,470409.75,-0.23219976,2343908.2,0.11741179,1800204.5,17.771358,17.135292,16.852222,16.654743,16.949064,17.437614,15.765447,16.389673,0.63606644,0.2830696,0.48054886,0.19747925,226.2741667,8.7169444,164,3,15 05 05.80,+08 43 01.0,0.073949,,19.8088,19.8926,Simbad,0.4691108022228412,0.0,329.14985163204744,-17.77816831832539,-17.694368318325388,-20.93222531832539,10.304520627330156,8.573244119639255e-13,5.290953335426867e-13,1.1115633656177082e+43,6.859981839757524e+42,0.23512419204373636,-10.06939643528642
164,4,611,226.2860016960066,8.741545801688666,SER,0.54058022616801,501.4397,0.0068,917.725,0.0089,8.3617,0.0138,18.6234,0.0016,0.3971,0.0039,0.5306,0.0006,-8.1347,0.1098,501.4397,0.0068,917.725,0.0089,8.3642,0.0113,18.3153,0.0018,0.4699,0.0026,0.5306,0.0006,-8.1347,0.1098,501.4397,0.0068,917.725,0.0089,8.3665,0.0153,18.1223,0.0023,0.5392,0.0042,0.5306,0.0006,-8.1347,0.1098,501.4397,0.0068,917.725,0.0089,8.3691,0.023,18.1039,0.0027,0.6144,0.0071,0.5306,0.0006,-8.1347,0.1098,381513,2263p087,611,SER,226.2860016960066,8.741545801688666,0.034757935,36.30075,47.69395,55.494892,56.976143,1.6014298,1.594925,1.5341749,1.6916672,0.5,37520.69,2.1695573,155471.16,0.30240956,696521.1,-0.085184895,416652.34,18.60021,18.303843,18.139368,18.110767,18.401892,18.997627,16.720772,,0.29636765,0.16447449,0.19307518,0.028600693,226.2864583,8.7413333,164,4,15 05 08.75,+08 44 28.8,0.07397,,19.5224,19.4263,Simbad,1.7957788208157046,0.0,329.24332344213644,-18.06518488443125,-18.16128488443125,-19.476817884431252,9.283337253772501,1.116105350903281e-12,8.129314606929542e-13,1.4479076126695388e+43,1.0546044327834215e+43,0.4218908184860819,-8.86144643528642
165,4,3660,226.9098608436222,28.81407667194163,SER,0.458650508919444,375.9112,0.0032,412.6294,0.0038,9.355,0.0122,17.5219,0.0011,1.1517,0.003,0.7880,0.0007,-16.9371,0.147,375.9112,0.0032,412.6294,0.0038,8.9532,0.0093,16.742,0.0009,1.3759,0.0023,0.7880,0.0007,-16.9371,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.9112,0.0032,412.6294,0.0038,8.1548,0.0217,16.1808,0.0019,1.8214,0.0064,0.7880,0.0007,-16.9371,0.147,490186,2268p287,3660,SER,226.9098608436222,28.81407667194163,0.027293438,94.171616,195.594,0.0,343.66156,1.6872299,1.472099,0.0,1.2866373,1.4097916,68169.9,2.3017104,266491.9,0.09430248,2123045.8,-0.06945489,1585339.4,17.5652,16.77161,,16.159672,16.265333,16.690722,14.933937,13.458634,0.79359055,,0.6119385,,226.9099167,28.8139722,165,4,15 07 38.38,+28 48 50.3,0.05849,,20.2269,20.4968,Simbad,0.415321774923908,0.0,260.34124629080117,-16.850814897738324,-16.580914897738324,-20.918042897738324,10.501086759095331,5.833177477391564e-13,3.032870949471257e-13,4.731434767521697e+42,2.460036765785445e+42,-0.21025717619109052,-10.711343935286422
165,1,2657,226.8570453536956,28.84742332859366,SER,0.458650508919444,1012.3591,0.0249,870.4575,0.0076,19.6879,0.0481,18.2965,0.0024,0.5895,0.0048,0.1634,0.0005,73.1729,0.0361,1012.3591,0.0249,870.4575,0.0076,19.2629,0.05,17.7877,0.0026,0.8892,0.0049,0.1634,0.0005,73.1729,0.0361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.3591,0.0249,870.4575,0.0076,18.4184,0.1342,17.4768,0.0054,1.4847,0.0151,0.1634,0.0005,73.1729,0.0361,490186,2268p287,2657,SER,226.8570453536956,28.84742332859366,0.025849871,44.631294,73.33687,0.0,107.41911,1.4706868,1.3278695,0.0,1.4973152,1.2647116,9272.358,4.9758053,343016.25,-0.5885677,341724.34,0.35140347,1155104.4,18.375902,17.836695,,17.422297,17.622786,18.181204,16.57474,15.730214,0.53920746,,0.4143982,,226.856875,28.8471667,165,1,15 07 25.65,+28 50 49.8,0.05809,,19.7947,19.8993,Simbad,1.0686795004503395,0.0,258.5608308605341,-17.268113673302857,-17.163513673302855,-19.640516673302855,9.673730169321143,8.685307323525744e-13,5.258403776865619e-13,6.948840881293656e+42,4.2070832699331216e+42,0.022782334034724627,-9.650947835286418
168,4,4649,228.187522824389,26.58034235816466,SER,0.462696057480563,410.1721,0.0088,787.6019,0.0065,13.62,0.0411,18.1675,0.0025,1.297,0.0056,0.6686,0.0010,-54.663,0.1735,410.1721,0.0088,787.6019,0.0065,13.0952,0.0357,17.7411,0.0024,1.3789,0.005,0.6686,0.0010,-54.663,0.1735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.1721,0.0088,787.6019,0.0065,12.0524,0.096,17.5221,0.0066,1.5415,0.0146,0.6686,0.0010,-54.663,0.1735,478692,2280p265,4649,SER,228.187522824389,26.58034235816466,0.05411434,54.810253,83.171875,0.0,109.23043,1.5859658,1.5111958,0.0,1.2824688,1.5409418,20961.18,3.7680736,28900.016,-0.07284898,336999.97,-0.20021252,622515.0,18.152845,17.700058,,17.40414,18.172665,18.65398,18.305552,,0.4527874,,0.2959175,,228.1875417,26.5801667,168,4,15 12 45.01,+26 34 48.6,0.033404,,19.7751,19.6437,Simbad,0.6352826691263147,0.0,148.68249258160236,-16.08619916598452,-16.21759916598452,-18.457159165984518,9.056957166393806,8.843520568732718e-13,6.654170600980036e-13,2.3396266741957383e+42,1.7604159917652483e+42,-0.35558346889261294,-9.412540635286419
168,2,4071,228.1551079683782,26.57635339860423,SER,0.462696057480563,808.312,0.005,731.7448,0.0152,23.0896,0.0443,17.7756,0.0015,1.108,0.0033,0.1943,0.0003,-18.4461,0.0229,808.312,0.005,731.7448,0.0152,24.3621,0.0484,17.4185,0.0018,1.1616,0.0031,0.1943,0.0003,-18.4461,0.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.312,0.005,731.7448,0.0152,26.8907,0.1383,17.1241,0.0044,1.2681,0.0087,0.1943,0.0003,-18.4461,0.0229,478692,2280p265,4071,SER,228.1551079683782,26.57635339860423,0.054949567,67.13643,86.87848,0.0,103.45351,1.5859658,1.5111958,0.0,1.2824688,0.7958854,63998.17,4.9748755,32541.53,0.55117387,2367958.2,-0.3776151,1868253.5,17.932604,17.65272,,17.463137,18.176495,18.808512,19.798744,16.334711,0.27988434,,0.18958282,,228.1554167,26.5760278,168,2,15 12 37.30,+26 34 33.7,0.032967,,19.4463,19.3007,Simbad,1.536874513048935,0.0,146.7373887240356,-16.38640393144106,-16.53200393144106,-18.36956693144106,8.826453672576426,1.197140684027311e-12,9.12628298688185e-13,3.0848103568629616e+42,2.3516745068663212e+42,-0.22982156270999177,-9.056275235286417
168,3,4331,228.1697898704123,26.57489943229878,SER,0.462696057480563,627.6507,0.0079,712.58,0.0037,14.485,0.029,17.7945,0.0015,1.376,0.004,0.3335,0.0004,-65.6995,0.0413,627.6507,0.0079,712.58,0.0037,14.3798,0.0291,17.5559,0.0017,1.3788,0.0038,0.3335,0.0004,-65.6995,0.0413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.6507,0.0079,712.58,0.0037,14.1707,0.0806,17.4411,0.0048,1.3842,0.0105,0.3335,0.0004,-65.6995,0.0413,478692,2280p265,4331,SER,228.1697898704123,26.57489943229878,0.054666076,64.95812,81.869774,0.0,92.71866,1.5859658,1.5111958,0.0,1.2824688,1.1541529,38806.113,3.0222995,76381.49,-0.34099394,1063719.4,-0.2898832,980089.4,17.968416,17.717192,,17.582083,18.228937,18.769924,17.271269,,0.25122452,,0.13510895,,228.1701667,26.5748333,168,3,15 12 40.84,+26 34 29.4,0.033404,,18.7806,18.579,Simbad,1.2364018970648385,0.0,148.68249258160236,-17.08069916598452,-17.28229916598452,-18.27921616598452,8.73211956639381,2.2101675093601313e-12,1.7740829872684522e-12,5.847181356282779e+42,4.693483604171597e+42,0.07029653110738998,-8.66182303528642
170,4,2460,230.1988059847707,30.45536469076909,REX,0.496111835506388,386.4198,0.0042,530.6796,0.0041,17.368,0.0314,16.2969,0.0014,1.6866,0.0035,0.9597,0.0008,-25.2538,0.7442,386.4198,0.0042,530.6796,0.0041,18.0502,0.0254,15.5076,0.0011,1.9736,0.0027,0.9597,0.0008,-25.2538,0.7442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.4198,0.0042,530.6796,0.0041,19.4057,0.0671,14.9119,0.0023,2.5438,0.0068,0.9597,0.0008,-25.2538,0.7442,498973,2302p305,2460,REX,230.1988059847707,30.45536469076909,0.022539776,253.91853,503.81522,0.0,842.4026,1.488821,1.4360499,0.0,1.1129484,1.0,0.0,3.6024342,218901.98,0.0,0.0,0.0,0.0,16.488264,15.744322,,15.186201,15.360735,15.837771,14.431102,14.387178,0.74394226,,0.5581207,,230.19875,30.4554167,170,4,15 20 47.70,+30 27 19.5,0.081006,,19.9709,19.1758,Simbad,0.2554226983601045,0.0,360.5608308605341,-17.81399272916596,-18.609092729165962,-22.59869172916596,11.100920791666386,7.384229572608759e-13,1.0238914848125658e-12,1.148851748097304e+43,1.5929888292642668e+43,0.601013956379969,-10.499906835286417
170,3,2087,230.1779676599777,30.4613786498883,SER,0.496111835506388,633.4403,0.0083,613.0751,0.012,14.8708,0.0234,17.6496,0.0015,0.6379,0.0021,0.6839,0.0007,24.8034,0.1355,633.4403,0.0083,613.0751,0.012,14.5983,0.0223,17.1042,0.0016,0.7912,0.002,0.6839,0.0007,24.8034,0.1355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.4403,0.0083,613.0751,0.012,14.0569,0.0541,16.7329,0.0035,1.0959,0.0057,0.6839,0.0007,24.8034,0.1355,498973,2302p305,2087,SER,230.1779676599777,30.4613786498883,0.0225059,87.19878,145.48889,0.0,211.21143,1.586755,1.5564418,0.0,1.2286484,0.8043092,93431.78,3.8944628,137653.98,0.12310106,1703537.8,0.1455434,1971360.8,17.648724,17.092926,,16.688206,17.024948,17.470482,15.261323,14.667549,0.5557976,,0.4047203,,230.1780833,30.4616944,170,3,15 20 42.74,+30 27 42.1,0.080169,,20.0762,19.5989,Simbad,1.191996234829171,0.0,356.8353115727003,-17.68613912289203,-18.16343912289203,-21.07413312289203,10.252015849156813,6.701703200684458e-13,6.934480499385778e-13,1.0212276076008766e+43,1.0566989790922708e+43,0.4227525138703925,-9.82926333528642
170,1,1673,230.157390605461,30.47844068127143,SER,0.496111835506388,877.2296,0.0036,847.4964,0.0045,6.3069,0.0148,18.2271,0.0019,1.6527,0.0099,0.6802,0.0014,13.3387,0.1825,877.2296,0.0036,847.4964,0.0045,5.7624,0.0101,17.6927,0.0015,1.7701,0.0071,0.6802,0.0014,13.3387,0.1825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.2296,0.0036,847.4964,0.0045,4.6805,0.0208,17.3467,0.0033,2.0034,0.0177,0.6802,0.0014,13.3387,0.1825,498973,2302p305,1673,SER,230.157390605461,30.47844068127143,0.022253089,48.276676,83.28989,0.0,127.25269,1.586755,1.5564418,0.0,1.1724006,1.9726863,6977.506,1.5396966,157343.55,0.17552026,582452.2,0.08899895,395165.3,18.290657,17.698519,,17.238333,17.391472,17.757915,15.376624,14.797459,0.5921383,,0.460186,,230.1572917,30.4784722,170,1,15 20 37.75,+30 28 42.5,0.081006,,20.1987,19.935,Simbad,0.3271658511737159,0.0,360.5608308605341,-17.586192729165962,-17.849892729165962,-20.54655972916596,10.105250691666383,5.986668219524409e-13,5.088314321188212e-13,9.314166334686898e+42,7.916491145467465e+42,0.2973339563799726,-9.80791673528641
171,3,5294,230.9601570421855,2.672556271922697,SER,0.538540068564265,498.4952,0.0036,737.6125,0.0032,11.1392,0.1639,17.8612,0.0065,6.8773,0.0782,0.6971,0.0022,74.7025,0.2593,498.4952,0.0036,737.6125,0.0032,9.6354,0.0949,17.2399,0.0048,6.3003,0.0472,0.6971,0.0022,74.7025,0.2593,498.4952,0.0036,737.6125,0.0032,8.2006,0.0612,16.8743,0.0041,5.7497,0.0392,0.6971,0.0022,74.7025,0.2593,498.4952,0.0036,737.6125,0.0032,6.6474,0.1051,16.7479,0.0071,5.1537,0.0642,0.6971,0.0022,74.7025,0.2593,347131,2308p027,5294,SER,230.9601570421855,2.672556271922697,0.044658124,57.833878,110.06147,160.75978,194.97057,1.2809314,1.7112561,1.0988219,1.1856784,5.1959915,2736.6465,2.1226244,51064.406,-0.15475333,352636.4,0.09820186,284084.78,18.094543,17.395912,16.984556,16.775078,16.780815,17.17745,15.300399,15.225592,0.6986313,0.41135597,0.62083435,0.20947838,230.9597917,2.67275,171,3,15 23 50.35,+02 40 21.9,0.112833,,19.9275,20.1796,Simbad,1.4874373261698022,0.0,502.2240356083086,-18.57698746743478,-18.324887467434777,-21.729409467434778,10.765389286973912,7.685377246614812e-13,4.061943995301366e-13,2.3198605771002333e+43,1.2261133629112713e+43,0.4873318516874914,-10.27805743528642
171,2,4743,230.9415084439488,2.67026416322864,SER,0.538540068564265,754.6625,0.0032,706.1363,0.0023,13.4541,0.0185,16.3192,0.0009,2.1125,0.0033,0.6161,0.0004,66.986,0.0499,754.6625,0.0032,706.1363,0.0023,13.8775,0.0118,15.8968,0.0007,1.9715,0.0021,0.6161,0.0004,66.986,0.0499,754.6625,0.0032,706.1363,0.0023,14.2815,0.0171,15.7066,0.001,1.837,0.0024,0.6161,0.0004,66.986,0.0499,754.6625,0.0032,706.1363,0.0023,14.7188,0.0289,15.4991,0.0016,1.6914,0.0039,0.6161,0.0004,66.986,0.0499,347131,2308p027,4743,SER,230.9415084439488,2.67026416322864,0.045394827,283.29575,426.76184,531.46173,586.0666,1.2809314,1.7112561,1.0988219,1.1856784,2.0524116,144599.47,3.6311536,408064.75,-0.15963748,3996638.0,0.18188371,4689091.5,16.3694,15.924536,15.68632,15.580132,15.984084,16.466314,15.498917,14.464247,0.44486427,0.23821545,0.34440327,0.10618782,230.94175,2.6702778,171,2,15 23 46.02,+02 40 13.0,0.020865,,18.2604,17.8774,Simbad,0.8700436831515899,0.0,92.87091988130564,-16.578998736160347,-16.961998736160346,-19.25926673616035,9.40619429446414,3.568660141704508e-12,3.3854307235371356e-12,3.683548498043391e+42,3.494420247863361e+42,-0.05782364082227964,-9.464017935286419
171,1,4233,230.9219656491059,2.666691082692337,SER,0.538540068564265,1022.7628,0.0041,657.2732,0.0022,34.382,0.0236,15.8978,0.0006,1.2023,0.0012,0.3655,0.0001,62.4219,0.0127,1022.7628,0.0041,657.2732,0.0022,31.7543,0.0149,15.1602,0.0004,1.4562,0.0008,0.3655,0.0001,62.4219,0.0127,1022.7628,0.0041,657.2732,0.0022,29.2472,0.0196,14.8312,0.0006,1.6983,0.0013,0.3655,0.0001,62.4219,0.0127,1022.7628,0.0041,657.2732,0.0022,26.5332,0.0329,14.5976,0.0009,1.9605,0.0022,0.3655,0.0001,62.4219,0.0127,347131,2308p027,4233,SER,230.9219656491059,2.666691082692337,0.04530542,403.93533,836.04785,1227.0391,1575.5197,1.4897548,1.7507322,1.0988219,1.1856784,1.4077471,663265.9,8.272773,2370703.8,-0.2774887,15905495.0,0.37366948,22563860.0,15.984221,15.194422,14.777854,14.50644,14.439732,14.805455,12.708774,12.16573,0.78979874,0.4165678,0.6879816,0.2714138,230.922375,2.6668611,171,1,15 23 41.37,+02 40 00.7,0.052511,,18.5942,18.0459,Simbad,1.594240361145674,0.0,233.72848664688428,-18.249358235465607,-18.797658235465608,-22.33711823546561,11.119293994186245,2.624129057265483e-12,2.8987711556798507e-12,1.715576908024643e+43,1.8951296783834724e+43,0.6764401588998279,-10.442853835286417
171,4,5344,230.961707942046,2.665967989545834,SER,0.538540068564265,477.5055,0.0031,646.8416,0.0029,6.6138,0.0167,17.6849,0.0016,2.1561,0.0084,0.8768,0.0011,-64.7945,0.3668,477.5055,0.0031,646.8416,0.0029,7.0061,0.0155,17.1782,0.0016,2.3761,0.0066,0.8768,0.0011,-64.7945,0.3668,477.5055,0.0031,646.8416,0.0029,7.3804,0.0272,16.8052,0.0024,2.586,0.0107,0.8768,0.0011,-64.7945,0.3668,477.5055,0.0031,646.8416,0.0029,7.7856,0.0433,16.6646,0.0035,2.8133,0.0171,0.8768,0.0011,-64.7945,0.3668,347131,2308p027,5344,SER,230.961707942046,2.665967989545834,0.04453261,83.67416,128.39037,171.67705,186.87407,1.4897548,1.7507322,1.0988219,1.1856784,2.190488,19171.39,1.7191727,1448919.4,-0.030420434,2098362.2,-0.023721304,2126811.5,17.693521,17.228668,16.91322,16.821127,16.865026,17.16464,14.519502,13.59462,0.4648533,0.31544876,0.40754128,0.092092514,230.9615417,2.66575,171,4,15 23 50.77,+02 39 56.7,0.112916,,20.094,19.1757,Simbad,0.9865318657555472,0.0,502.593471810089,-18.412084216196547,-19.33038421619655,-21.684957216196548,10.434658686478619,6.592728487096197e-13,1.0239857930463496e-12,1.9929691871214401e+43,3.095489428369218e+43,0.8895305511922054,-9.545128135286413
176,3,1273,238.378110723174,20.98374316650619,SER,0.491892651651843,668.4998,0.0093,915.9,0.0021,32.6438,0.0189,16.0684,0.0005,0.9141,0.0011,0.1834,0.0001,-89.4975,0.0073,668.4998,0.0093,915.9,0.0021,32.0978,0.0179,15.7525,0.0006,0.9682,0.0009,0.1834,0.0001,-89.4975,0.0073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.4998,0.0093,915.9,0.0021,31.0129,0.0451,15.5482,0.0013,1.0757,0.0025,0.1834,0.0001,-89.4975,0.0073,449703,2384p210,1273,SER,238.378110723174,20.98374316650619,0.050191317,362.5712,488.60138,0.0,614.7678,1.5457312,1.168923,0.0,1.3851007,0.9413778,458821.78,8.256683,4249606.0,-0.68222576,16011247.0,-0.008795138,19795358.0,16.101517,15.777614,,15.528222,16.171059,16.66697,15.185963,14.02572,0.32390308,,0.24939156,,238.378625,20.9837778,176,3,15 53 30.87,+20 59 01.6,0.018608,,17.5006,17.2722,Simbad,1.7331061970498098,0.0,82.82492581602372,-17.09020527784358,-17.318605277843577,-19.06258327784358,9.176339811137433,7.184973823869826e-12,5.911448783148608e-12,5.898600847377878e+42,4.85308334536572e+42,0.08481897585100917,-9.091520835286424
