index,ra,dec,brickid,objid,type,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z
1557,162.396220548,11.127919382,395455,5464,REX,0.032310918,59.47677,108.9157,148.77339,179.0795,1.3623885,1.2326021,1.5110629,1.1290492,1.0,0.0,1.697636,627012.3,0.0,0.0,0.0,0.0,18.06413,17.407274,17.068687,16.867386,16.949083,17.170568,15.143144,13.136744,0.65685654,0.3385868,0.5398884,0.20130157
1558,32.414386997,-0.751708448,326177,10290,DUP,0.032767486,0.0,0.0,0.0,0.0,1.5762899,1.2059534,1.2155282,1.2527583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,
1559,332.663651848,-8.731931492,281449,5566,SER,0.04440119,51.493046,131.33197,195.94295,255.92406,1.6189849,1.4860883,1.1770427,1.2636058,1.9324895,51001.133,2.9575517,119309.57,-0.42936045,2087216.2,0.09311191,1267011.1,18.220629,17.204073,16.769676,16.479723,16.5279,17.033798,18.771692,15.294717,1.0165558,0.43439674,0.72435,0.28995323
1560,121.811106622,31.919368357,506004,845,SER,0.04652663,35.177414,91.94145,0.0,174.7044,1.6227257,1.4249341,0.0,1.4047748,3.6361299,2993.1746,1.4463747,141922.19,0.022232687,421557.2,0.040127613,585234.5,18.63434,17.59122,Infinity,16.89424,17.033453,17.519943,18.940535,15.78044,1.0431194,Infinity,0.69698143,Infinity
1561,358.475858022,-10.044701484,274439,16080,SER,0.035300724,122.87437,299.86374,429.9611,550.3091,2.9980927,1.5827312,1.4347236,1.4303805,5.32108,425022.4,4.006385,1718237.4,-0.221468,5.8821396E7,0.0032904872,3.5996468E7,17.276346,16.30769,15.916427,15.648483,15.820122,16.340607,18.499403,15.703621,0.96865654,0.391263,0.6592064,0.26794338
1562,351.351674193,-10.0314871,274411,4802,SER,0.031059334,48.443863,130.54851,190.21167,247.90842,1.257269,1.0555372,1.4447913,1.5089936,4.530135,4667.9824,1.9767421,99133.02,0.1659234,811972.1,-0.021759396,423285.6,18.286903,17.21057,16.801907,16.514273,16.638315,17.07919,,,1.076334,0.4086628,0.6962967,0.2876339
1563,45.119010572,-0.784082092,326228,3542,SER,0.11176811,109.98531,283.22656,424.04257,562.55383,1.5525633,1.2149171,1.1072512,1.1120298,6.0,54809.19,3.8430455,1410265.2,-0.06338946,6181633.0,0.09944183,7246474.0,17.396664,16.369665,15.931477,15.62459,15.77309,16.322876,,16.310358,1.0269985,0.43818855,0.7450752,0.30688667
1564,227.584144878,-2.334590388,318318,3904,SER,0.09173334,68.521904,130.31166,198.37283,239.52971,1.5161515,1.6012939,1.3060194,1.6605785,1.5169781,293407.38,3.3209803,475200.94,-0.11035021,4349353.0,0.22281769,7095052.0,17.910427,17.212542,16.756294,16.551601,16.115517,16.27389,14.001359,11.860029,0.6978855,0.45624733,0.6609402,0.20469284
1565,124.466953768,26.16655386,477027,6485,DUP,0.030409638,0.0,0.0,0.0,0.0,1.6591854,1.5421847,1.3531408,1.3806914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,
1566,10.036379301,-8.817819013,280173,10610,SER,0.034702506,58.33268,150.0186,215.88182,280.50616,1.4728302,1.1812946,1.1273971,1.422034,6.0,79894.445,8.193475,84855.555,0.18850213,5178345.0,0.07003658,3075961.0,18.08522,17.059637,16.66446,16.380144,16.506062,16.869244,15.531298,13.565114,1.0255833,0.39517784,0.67949295,0.2843151
1567,198.363955786,14.81175488,415258,594,SER,0.022938546,172.1187,412.8925,585.31586,761.95233,1.1657757,1.1102022,1.4375843,1.5472438,4.694585,34740.816,3.7844956,120278.98,-0.1077499,2728552.8,0.09116316,2643957.0,16.910429,15.960407,15.581524,15.29518,15.539186,16.073175,17.54586,18.778833,0.95002174,0.37888336,0.66522694,0.28634357
1568,17.599943449,14.987030506,415952,330,SER,0.04959994,333.20688,818.1484,0.0,1644.6151,1.5196592,1.4530584,0.0,1.4818726,4.25884,114420.81,6.5184636,1.3445328E7,0.16123605,2.593186E7,-0.26512864,2.152222E7,16.193214,15.217919,Infinity,14.459839,14.717767,15.279125,15.492669,15.745419,0.97529507,Infinity,0.7580805,Infinity
1569,350.612248066,14.466485852,414453,2874,SER,0.042566918,57.368954,122.95401,0.0,221.69867,1.6109598,1.4013215,0.0,1.6098113,1.2364773,64190.61,3.1273832,110279.04,0.1743095,1581754.6,-0.08905441,967116.06,18.103308,17.275642,Infinity,16.635592,16.651007,16.919477,15.683137,14.3255,0.8276653,Infinity,0.6400509,Infinity
1570,226.215884794,4.698898424,358616,2861,SER,0.051628545,105.20688,258.06088,376.0078,495.38232,1.8191955,1.3273878,1.1632483,1.0267309,4.331602,26864.56,2.2734659,316794.5,0.08281671,2455923.2,-0.16091178,3190615.8,17.44489,16.470695,16.062008,15.762649,15.929042,16.442892,17.153746,,0.9741936,0.4086876,0.7080469,0.29935932
1571,24.75006622,-10.431740657,270287,4724,SER,0.021517133,140.58643,302.5756,445.25464,572.5976,1.2991357,1.2221583,1.1750141,1.214456,2.2620301,280545.44,5.9094048,226624.05,-0.11310887,1.3692335E7,0.51543057,2.3496392E7,17.130142,16.297915,15.878479,15.605376,15.580413,15.960306,14.360616,14.003933,0.8322277,0.4194355,0.69253826,0.27310276
1572,181.448667922,-3.410560509,310936,5339,SER,0.027844816,45.66681,127.32082,193.14305,257.02023,1.1830047,1.1476188,1.2111353,1.0868249,2.2572885,23100.123,2.5796201,1324235.1,0.3513582,5124453.0,0.5825212,6233735.0,18.350998,17.237751,16.785303,16.475082,16.33704,16.69323,15.364885,,1.1132469,0.4524479,0.7626686,0.31022072
1573,163.449470146,3.908322482,354054,4844,DEV,0.04175369,92.425,213.88359,318.84622,413.08,1.2607325,1.2913471,1.3186496,1.2982256,4.0,0.0,3.026251,194106.83,-0.23911527,2989752.5,0.10720353,2129711.8,17.585526,16.674557,16.241047,15.959914,16.01568,16.547075,17.89646,,0.9109688,0.43350983,0.7146425,0.2811327
1574,33.18900573,0.198215199,331940,7700,SER,0.032077685,76.347916,179.5148,260.84512,334.47412,1.6468673,1.2889448,1.1563908,1.2183409,1.9549794,181863.64,5.0417676,139515.86,-0.03660375,3410011.2,-0.31124774,6874305.5,17.793007,16.86475,16.459044,16.189095,16.372475,16.742598,15.32996,14.430816,0.928257,0.4057064,0.67565536,0.26994896
1575,182.730409933,13.184050094,406804,5410,SER,0.034684714,167.01001,386.9557,555.05786,702.58813,1.5134354,1.379237,1.3423969,1.2812572,3.4345448,187046.11,2.4744778,5552881.0,-0.084637545,1.8078926E7,0.19919889,2.54618E7,16.943144,16.030848,15.639154,15.383248,15.597141,16.142765,16.579393,15.28767,0.9122963,0.39169312,0.6475992,0.2559061
1576,158.726257879,3.991497344,354036,6899,DUP,0.046762265,0.0,0.0,0.0,0.0,1.3249501,1.334758,1.4592842,1.1241449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,
1577,204.746046862,-1.895830945,319666,9040,SER,0.03516792,127.50789,299.91986,430.09918,561.8288,1.5281307,1.4238727,1.2880552,1.3000877,6.0,42587.137,3.3236809,270139.94,-0.051054567,4008856.5,-0.092134245,5445229.5,17.236156,16.307487,15.916079,15.62599,15.903839,16.430202,17.703737,,0.928669,0.39140892,0.6814976,0.29008865
1578,155.891705222,12.483180572,402483,4693,SER,0.03582768,134.49973,340.7091,0.0,636.214,2.1290464,1.3860244,0.0,1.0816243,5.836778,17570.299,12.600548,812851.75,0.026911376,1288676.8,0.18988767,1917057.6,17.178196,16.16904,Infinity,15.490992,16.028196,16.462126,16.832226,16.821867,1.0091553,Infinity,0.6780491,Infinity
1579,170.201294267,3.839159628,352643,6720,DEV,0.041853208,377.11646,906.64453,1393.3191,1834.0353,1.4692959,1.1860383,0.9904667,0.99830556,4.0,0.0,9.075104,247970.62,0.14557756,5.0391916E7,-0.51789856,7.077472E7,16.058811,15.106407,14.639874,14.341481,14.462146,14.999551,14.665375,14.187151,0.952404,0.46653366,0.76492596,0.2983923
1580,329.818543181,12.050225324,400347,4974,SER,0.09693415,88.09455,162.75775,0.0,263.81833,1.3246267,1.7807518,0.0,1.5397915,1.1757437,121699.48,2.700756,257601.62,0.08852175,3172257.8,-0.031646434,1699212.8,17.637627,16.971146,Infinity,16.446737,16.548143,16.73931,14.605126,14.66597,0.666481,Infinity,0.52440834,Infinity
1581,119.964405467,22.622546511,457299,5740,SER,0.05907616,40.89552,102.80351,148.45747,191.0992,1.6237938,1.4512782,1.8055702,1.1956043,5.252067,999.85925,1.0821407,290818.2,0.35172972,476887.7,-0.38727874,460662.8,18.47081,17.46998,17.070995,16.796852,16.922632,17.39698,18.305067,,1.0008297,0.3989849,0.6731281,0.27414322
1582,356.400724791,-0.500168669,328913,8766,SER,0.04123174,174.59445,391.8971,549.95636,700.89734,1.6044135,1.2820928,1.1662182,1.2382021,5.706352,124476.27,5.2630987,1.3904681E7,-0.083748475,2.355918E7,-0.057973884,2.1621882E7,16.894924,16.01707,15.649179,15.385864,15.540607,15.605269,14.366822,13.124791,0.8778534,0.3678913,0.6312065,0.2633152
1583,212.189372223,13.844720858,409723,1054,SER,0.018831316,73.41982,167.49997,239.32162,313.03946,1.5487791,1.324663,1.1076677,1.1460844,3.2190313,32206.71,2.9824607,104136.78,0.2825329,1887528.0,-0.016902955,1059726.8,17.835466,16.939962,16.552546,16.261002,16.209002,16.552767,15.781623,14.847056,0.895504,0.38741684,0.6789608,0.29154396
1584,33.447751079,-9.97051285,273157,9745,SER,0.02662837,36.594563,94.38526,135.97198,174.65602,1.3258498,1.1887462,1.150007,1.2051479,4.5415206,14348.0,2.0121822,290580.28,0.37067735,2228364.0,0.014574402,1408483.8,18.59146,17.56274,17.166376,16.89454,17.073788,17.584208,23.658928,,1.028719,0.3963642,0.66819954,0.27183533
1585,205.573278039,3.259427134,349909,1106,SER,0.02436759,50.04497,131.43938,193.24675,256.56064,1.6232783,1.4924893,1.0470198,1.2741773,4.620066,8475.231,1.9571799,177096.88,-0.091113284,1136629.2,0.006154184,608795.6,18.251598,17.203186,16.78472,16.477024,16.676456,17.193487,19.63059,,1.0484123,0.41846657,0.72616196,0.3076954
1586,247.627487426,22.593954015,457772,1286,SER,0.048150167,55.34464,145.49986,0.0,272.5922,1.6143091,1.5554276,0.0,1.4295584,5.39748,4032.9478,1.5823568,207939.52,0.098501645,978865.1,0.0030833103,523554.2,18.142311,17.092844,Infinity,16.411217,16.50106,16.933779,17.817478,17.069895,1.0494671,Infinity,0.6816273,Infinity
1587,144.610362037,8.47330754,379764,4576,SER,0.0405561,135.6045,294.72186,407.4842,502.38724,1.5445518,1.3537688,1.6554285,1.2501384,1.7933708,64017.93,2.0418897,928507.06,-0.013724365,4342915.5,0.47098857,5946424.0,17.169315,16.32647,15.974723,15.747403,15.637609,15.995504,14.925568,13.158462,0.8428459,0.35174656,0.5790663,0.22731972
1588,195.286117048,0.319198768,332589,1117,SER,0.028442347,72.63894,193.66052,291.34708,387.6038,1.8317716,1.5522933,1.2613014,1.2568448,3.9152558,32101.232,3.841244,112130.62,-0.23635778,2388718.2,-0.32392502,2780695.0,17.847076,16.782396,16.338974,16.02903,16.087893,16.521915,16.654726,,1.0646801,0.44342232,0.7533665,0.30994415
1589,19.269412265,-1.174539215,323245,642,SER,0.04415327,35.799374,100.7492,149.52989,200.17181,1.5450288,1.3318219,1.1085161,1.16678,4.197507,24567.855,2.3220458,303853.75,-0.039637443,1556604.8,-0.06110892,2110286.5,18.61531,17.491896,17.063179,16.746492,16.840193,17.286728,18.590887,,1.123415,0.42871666,0.7454033,0.31668663
1590,188.257972081,0.35172619,332561,752,SER,0.020642936,102.19561,243.95119,352.6827,457.01624,1.3011333,1.089743,1.5865678,1.3337759,5.4084044,96140.25,2.930854,1766919.4,0.28207892,1.998819E7,0.21857446,1.8599492E7,17.47642,16.531742,16.13154,15.850171,16.085915,16.593668,16.659763,,0.94467735,0.4002018,0.681571,0.2813692
1591,151.409278801,3.953540794,354006,17220,DUP,0.018447716,0.0,0.0,0.0,0.0,1.2947662,1.4223605,1.0880361,1.4734738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,
1592,161.132353705,12.157010416,401096,1069,SER,0.0255414,98.03395,117.78545,138.65591,131.69785,1.7251517,1.4779978,1.4965465,1.1477557,2.833515,4933.5044,0.8616501,1049788.1,-0.077103436,1359052.8,-4.0838338E-4,991986.1,17.521559,17.322271,17.145155,17.201054,17.569744,17.84827,15.31223,12.949777,0.19928741,0.1771164,0.12121773,-0.055898666
1593,195.9992964,4.792229652,358495,5252,SER,0.0405809,56.16395,138.04367,195.65775,247.5272,1.2481692,1.2130703,1.2766606,1.0981435,6.0,3994.1213,1.1348504,535563.9,-0.07514332,1014296.3,-0.11903019,1240849.8,18.126356,17.14996,16.771257,16.515944,16.692139,17.185423,17.659096,,0.97639656,0.37870216,0.63401604,0.25531387
1594,213.109031306,0.207975721,332660,4716,SER,0.04526936,46.062214,118.64032,171.94928,222.09998,1.4589157,1.3021474,0.98065275,1.1598065,3.666136,32709.033,1.9805882,663521.3,0.15636656,4409492.5,0.5130915,5588246.5,18.341639,17.314419,16.911499,16.633629,16.736805,17.1733,,14.396968,1.0272198,0.40291977,0.68078995,0.27787018
1595,189.71799966,9.955272042,388478,3649,DEV,0.019950705,75.682,179.77225,258.50937,327.74896,1.4249256,1.3301821,1.1683147,1.3169018,4.0,0.0,4.2135878,1.3752674E7,0.31820476,2.055874E7,0.15959768,1.8086322E7,17.802519,16.863194,16.46881,16.211147,16.478102,16.987032,17.125967,15.374574,0.93932533,0.39438438,0.6520462,0.25766182
1596,117.9430851,23.744752194,463926,3461,REX,0.06410978,44.4819,88.69053,127.75207,151.99101,1.6116351,1.5096176,1.0299555,1.2565855,1.0,0.0,1.0108975,3215551.2,0.0,0.0,0.0,0.0,18.379541,17.630306,17.23408,17.045456,16.891687,16.946896,14.750121,13.866642,0.74923515,0.39622688,0.5848503,0.18862343
1597,163.475308991,10.920866761,394045,56,SER,0.020479267,50.992123,134.5216,206.2603,272.3895,1.6845375,1.2847431,1.4109452,1.2933849,1.9474965,46382.598,2.2302034,6473343.5,-0.15138143,7647642.5,-0.4750542,8028119.5,18.231243,17.17802,16.71396,16.412024,16.304157,16.689585,16.03375,15.421102,1.0532227,0.46405983,0.76599693,0.3019371
1598,183.839298281,8.799763117,381345,1182,SER,0.016802272,41.413277,97.649956,147.8144,190.47821,1.352189,1.5139904,1.207943,1.1066239,1.593748,35095.992,2.33656,210471.03,0.32342628,1937845.1,0.10591029,1172127.6,18.457151,17.52582,17.075708,16.800386,16.29412,16.418962,13.990585,13.183875,0.93133163,0.4501114,0.72543335,0.27532196
1599,259.399166853,30.528755535,499074,2044,SER,0.045305103,80.739975,175.05072,0.0,318.44376,1.5016518,1.6694509,0.0,1.3472205,2.1283848,38740.27,4.741538,32446.71,-0.19816525,1030969.2,0.07402396,653133.44,17.732279,16.89209,Infinity,16.242418,17.102716,17.290792,16.052418,,0.840189,Infinity,0.64967155,Infinity
1600,44.890310733,-8.856096881,280311,4838,SER,0.051050656,34.247044,93.3411,138.55301,185.49397,1.6066077,1.5703876,1.3182887,1.3876966,3.7672846,7832.196,1.269217,6064575.5,-0.04092651,6650713.0,-0.24638183,7002837.0,18.663443,17.574818,17.14596,16.829176,16.901321,17.387064,17.856249,,1.088625,0.4288578,0.7456417,0.3167839
1601,319.942541032,10.32095259,390410,1666,SER,0.044722006,66.325874,178.13385,0.0,345.9729,1.6650165,1.5229043,0.0,1.4088335,5.477838,6314.1,2.4810348,86158.27,0.07084216,738425.3,-0.10373004,880842.44,17.945793,16.873135,Infinity,16.152395,16.24077,16.680645,19.390545,,1.0726585,Infinity,0.72073936,Infinity
1602,158.81712713,1.477105723,339643,3331,SER,0.04160791,104.91393,247.21758,362.24084,464.66653,1.2482059,1.3269446,1.4737786,1.2212516,2.2632685,187936.4,6.377185,113680.52,0.1308976,5123240.0,-0.30661982,8259461.5,17.447918,16.517302,16.102507,15.832147,15.979344,16.37333,15.292584,14.041992,0.9306164,0.41479492,0.6851549,0.27036
1603,159.793113213,1.29927405,338207,1992,SER,0.041749634,96.31053,195.48398,279.45,347.55896,1.243402,1.3135737,1.4688886,1.2211908,2.6891484,152496.38,3.21731,492252.9,-0.10729451,7042878.0,-0.10926566,7092307.5,17.540815,16.772223,16.38424,16.147429,16.271536,16.614107,15.315125,,0.76859283,0.38798332,0.624794,0.23681068
1604,199.666915255,1.914124566,342686,6838,DUP,0.028118066,0.0,0.0,0.0,0.0,1.4212617,1.3842962,1.1548412,1.2355294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,
1605,166.184600255,10.357879038,389804,3578,SER,0.028850371,40.80406,106.17841,161.47536,216.30435,1.3592821,1.2186584,1.2491666,1.2887233,4.2821536,5367.8696,1.7311182,146173.84,-0.07350972,468114.44,-0.21488857,687863.94,18.473242,17.43491,16.979734,16.662336,16.717268,17.180143,17.027199,,1.038332,0.4551754,0.7725735,0.31739807
1606,223.020821104,3.661901197,352854,9690,SER,0.036768593,40.81018,116.33426,182.12056,245.76567,1.3939183,1.3412894,1.3253741,1.1865234,6.0,19106.33,3.5138967,100224.3,0.038695652,1208611.2,-0.13642448,2091503.1,18.473078,17.335732,16.849102,16.523697,16.6423,17.095411,17.29402,17.00925,1.1373463,0.4866295,0.8120346,0.32540512
1607,210.86678375,2.524886737,345611,8085,DUP,0.0353718,0.0,0.0,0.0,0.0,1.2337161,1.7961885,1.0360452,1.7238294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,
1608,248.86328886,31.660194222,505210,4850,SER,0.023301052,39.201424,88.064995,0.0,158.58243,1.6649063,1.4432962,0.0,1.2976248,2.4794843,5891.4517,1.6608788,122256.61,-0.054951552,303076.75,0.20994225,533295.56,18.516745,17.63799,Infinity,16.999363,17.057156,17.4496,16.397163,15.207455,0.87875366,Infinity,0.638628,Infinity
1609,124.818915012,4.343637873,355338,4268,SER,0.020487035,34.21327,92.98591,134.8055,179.01881,1.6852725,1.5673145,1.2812597,1.1110175,6.0,4269.2163,3.9579587,34129.727,7.3663454E-4,247673.19,0.11368479,584940.06,18.664515,17.578957,17.175732,16.867754,17.022121,17.350895,,17.027813,1.0855579,0.40322495,0.7112026,0.30797768
1610,24.837156694,-0.730642117,326147,6620,SER,0.034148596,79.4575,189.87253,265.4847,337.68683,1.3968534,1.1746063,1.0323416,1.4210025,4.9215713,126960.79,2.9539871,813490.94,0.0034830403,8891138.0,0.029183775,1.4973886E7,17.749662,16.803844,16.439901,16.178715,16.288229,16.635359,16.02832,17.114697,0.94581795,0.3639431,0.6251297,0.2611866
1611,248.87202099,26.659745285,480056,1998,SER,0.05993763,48.330193,131.64825,0.0,260.56052,1.6707491,1.5945556,0.0,1.4967933,5.208108,3250.193,2.5376697,1166631.4,0.24197552,1744236.1,-0.021190932,1489636.2,18.289454,17.201462,Infinity,16.460228,16.561829,17.022541,,,1.0879917,Infinity,0.7412338,Infinity
1612,183.400421002,2.522020644,345501,3183,SER,0.02602194,65.09578,132.44077,0.0,224.30908,1.5225964,1.1147099,0.0,1.194396,0.5,88585.43,4.217757,33257.83,0.12230161,746324.9,-0.089992054,538536.7,17.966118,17.194946,Infinity,16.622883,16.559011,16.858019,14.873469,13.491439,0.77117157,Infinity,0.57206345,Infinity
1613,204.847646618,2.518903342,345587,6509,DUP,0.026572563,0.0,0.0,0.0,0.0,1.4167365,1.3796372,1.0795771,1.2750226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,
1614,198.319048545,2.246318051,344121,1736,SER,0.026801366,57.52818,155.6745,228.55048,305.8999,1.5300857,1.234274,1.2294356,1.2885747,2.5599723,26569.74,2.1432264,1.0779313E7,0.23234557,1.6604863E7,-0.013340221,1.2761249E7,18.100298,17.019457,16.602545,16.28605,16.346565,16.80171,16.961872,14.796953,1.0808411,0.41691208,0.73340607,0.316494
1615,189.228060278,-0.382536459,328244,16948,DUP,0.02337205,0.0,0.0,0.0,0.0,1.3314534,1.0847766,1.467152,1.3218572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,
1616,155.51493925,7.747733338,375526,6094,SER,0.023776751,88.48936,187.80078,271.87817,346.1834,1.2717395,1.2618378,1.277293,1.2614566,0.7620018,404020.94,3.9307578,2192712.5,0.27120343,8872133.0,-0.3864357,9297937.0,17.632772,16.815756,16.414064,16.151735,16.127066,16.5398,14.764641,13.804277,0.8170166,0.40169144,0.66402054,0.2623291
1617,13.233232799,0.987751881,336180,8786,SER,0.025219804,33.1368,95.70588,140.70836,186.44385,1.5683407,1.2808108,1.1533324,1.089649,5.902723,7442.0176,1.7114552,290544.78,-0.19918571,1510014.8,0.07218606,1031360.9,18.699224,17.547653,17.1292,16.82363,16.86819,17.31293,18.660847,,1.1515713,0.41845322,0.7240238,0.3055706
1618,227.262386669,31.940083789,506362,4845,DUP,0.022863744,0.0,0.0,0.0,0.0,1.5008059,1.4763962,0.0,1.1244463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,
1619,163.763645373,-1.097268564,325263,5917,DUP,0.043923024,0.0,0.0,0.0,0.0,1.505173,1.2991564,1.5732628,1.3385653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,
1620,143.682584797,3.252848513,349661,7508,SER,0.031388436,163.26968,391.0753,596.2427,781.72797,1.405782,1.2618096,0.9792256,1.1430807,4.3751574,71792.34,2.360118,769977.9,-0.10930435,8460064.0,0.12974113,9325067.0,16.967735,16.019348,15.561442,15.267361,15.411361,15.966731,17.40761,16.121403,0.94838715,0.45790577,0.75198746,0.2940817
1621,172.041273176,7.17457284,372733,2115,SER,0.06403441,167.67094,412.8422,600.0456,787.84644,1.4651802,1.4329853,1.1073439,1.2437518,4.9962454,47286.31,5.3813205,64055.055,-0.03197634,2247985.2,-0.09306668,3635032.0,16.938856,15.96054,15.55454,15.258896,15.542728,16.077406,,14.005921,0.9783163,0.40600014,0.70164394,0.2956438
1622,250.675145348,20.159305129,445702,4395,SER,0.057390746,55.168686,142.5622,0.0,263.50302,1.728746,1.6655567,0.0,1.4774643,5.292565,2513.0984,1.8122048,110757.92,0.012879797,452805.0,0.34861007,668587.4,18.14577,17.114988,Infinity,16.448036,16.567402,16.969608,18.236847,,1.0307808,Infinity,0.66695213,Infinity
1623,346.677381329,0.361405488,333194,9946,SER,0.045006923,36.275757,104.2631,168.4054,232.70409,1.2456721,1.1902504,1.0218875,1.1387181,3.2838693,49082.92,1.6400541,1005702.1,-0.5635572,6070276.0,-0.24343319,5762292.0,18.600958,17.454674,16.93411,16.58299,16.389883,16.782267,,,1.1462841,0.5205631,0.8716831,0.35112
1624,202.597003567,0.813950811,335498,2417,SER,0.027589986,66.27168,151.8682,219.5201,277.6285,1.7709533,1.552054,1.2647674,1.5181725,1.3016694,92838.72,3.6828938,293948.34,-0.3041259,2872739.2,-0.07298186,1601292.8,17.94668,17.046333,16.646315,16.39134,16.464264,16.895548,16.905296,14.383841,0.90034676,0.4000187,0.65499306,0.25497437
1625,195.432140762,-2.432844939,316749,8663,SER,0.02610478,131.62639,312.38376,444.40057,571.18536,1.4248934,1.408468,1.3965492,1.188787,4.44329,79680.05,3.2414532,445035.53,-0.038359605,7740759.0,0.3132515,1.1418464E7,17.201643,16.263279,15.880564,15.608057,15.79461,16.303673,17.475323,13.402276,0.938364,0.38271523,0.65522194,0.2725067
1626,170.259901751,2.923858133,348329,386,SER,0.04740389,33.451336,91.54092,134.59499,177.97853,1.7168841,1.4916198,1.0752621,1.3186361,5.9460735,3810.573,1.9478315,110473.18,-0.23806076,673511.5,-0.028012216,380325.12,18.688967,17.595963,17.177427,16.87408,16.97752,17.44143,17.752308,14.646705,1.0930042,0.41853523,0.72188187,0.30334663
1627,182.584656106,3.442427549,351255,2382,DEV,0.02008153,46.398766,118.65306,0.0,215.49152,1.946257,1.8708764,0.0,1.2172273,4.0,0.0,1.9041079,655705.06,-0.012566797,815025.06,0.012398394,1034378.3,18.333735,17.314302,Infinity,16.666424,16.877106,17.35739,18.474163,,1.0194321,Infinity,0.64787865,Infinity
1628,177.804900107,0.222869792,332519,1550,SER,0.022940394,73.48965,187.78867,280.60834,359.3713,1.2929883,1.5398039,1.084089,1.0862087,6.0,14877.491,5.64127,22916.07,0.2585962,1358040.2,0.01770006,721158.2,17.834435,16.815826,16.37975,16.111141,16.290956,16.688179,16.237942,15.965215,1.0186081,0.43607712,0.7046852,0.2686081
1629,176.682413015,6.042661467,365593,4660,SER,0.01913479,308.57034,579.2857,809.4714,962.904,1.57994,1.3953205,1.1898558,1.4451878,6.0,88523.19,9.36189,1.0793541E7,0.13382944,1.8186954E7,0.1204873,1.7366076E7,16.276615,15.592768,15.229496,15.041042,15.640073,15.921661,13.895642,15.061763,0.6838474,0.3632717,0.5517254,0.18845367
1630,130.040330768,9.204242499,383979,4053,SER,0.047244843,56.577816,149.02432,220.06607,288.44543,1.4084704,1.2314863,1.5989685,1.2087492,5.048539,5252.7383,1.7458297,207554.88,-0.069120005,726078.94,0.18433532,1110889.8,18.118385,17.066856,16.643618,16.34984,16.459816,16.993387,,,1.0515289,0.42323875,0.7170162,0.29377747
1631,140.101281022,6.542697185,368313,1627,SER,0.04628508,175.13777,450.4996,729.3329,982.70184,1.5930085,1.2531148,1.2830057,1.0303315,4.4924717,86819.18,8.449195,339061.0,0.64085865,1.6272858E7,0.013724293,8832803.0,16.89155,15.865764,15.342686,15.018946,14.707789,15.083957,13.809998,13.437239,1.0257864,0.52307796,0.846818,0.32374
1632,11.351042228,-1.235728914,323213,4630,SER,0.02110822,93.5414,239.13246,351.84027,460.12997,1.365327,1.236427,1.1064894,1.1025966,5.5108013,51036.895,2.4844036,1.0092552E7,-0.13177301,1.7177756E7,-0.071643494,1.554503E7,17.57249,16.553404,16.134136,15.842798,16.037106,16.51921,17.737734,,1.0190868,0.41926765,0.7106056,0.29133797
1633,228.208119192,0.066394675,331280,11256,SER,0.051902927,44.173275,118.56479,173.91364,230.9119,1.1610428,1.1342131,1.1623529,1.1689137,3.7727416,57551.97,2.4942245,4588738.0,-0.028759314,8891217.0,0.010780923,7443046.0,18.3871,17.315111,16.899166,16.591385,16.674166,17.124327,17.30701,,1.071989,0.41594505,0.7237263,0.30778122
1634,139.302331506,9.80200757,386859,2462,SER,0.049126867,52.69179,140.22635,210.64444,274.14716,1.385422,1.0724596,1.1336343,1.1940581,4.9468784,12459.871,1.8687065,276223.9,-0.039443996,1135357.6,-0.06953958,1588482.9,18.195642,17.132925,16.691126,16.40504,16.517872,16.948229,,,1.0627174,0.44179916,0.7278843,0.28608513
