GAL,ra,dec,radvel,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,Group,brickid,brickname,objid,type,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,_RAJ2000,_DEJ2000,Gal,zmemb,gmemb,FUV,NUV
183r,20.388891092353536,-38.0722614830104,5000.0,0.0166666666666666,,5.410776933333475,10.078211967705805,16.474634674246108,77.19307322351341,76.87585736833515,20.470221837117982,24.98245845365659,10.386840120023267,12.329850336360888,0.4731769709619554,-1.4639797624775863,-0.6032360183413532,-0.0620479857320486,0.204836294054985,2.417780814773873,0.1434534005120827,0.0147871934868447,0.0174002047082906,0.0106925276526578,0.0334034879569754,0.1153890392468191,0.2119612516817787,0.0860564345490522,11.12112205432308,0.6262992947123901,319.83460706241823,320.40966955007394,0.3478331452332614,2.241856807530452,0.0,0.0,0.27,0.3462954865095246,1.3514291,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1830.0,19.7,93.0,0.0,3.0,0.0186,0.002030000090599,9.1,0.0,3.0,50.0,4.4,9.1,31.1,0.0,0.0,0.0,0.0,29,127104,0204m380,4728,SER,0.017932164,53.490227,77.167435,87.66754,97.157455,1.5393283,1.3514291,1.1879165,1.2446436,0.7205645,208192.11,3.118697,948110.75,0.1158714,2988242.8,0.22361493,4610797.0,18.179314,17.781414,17.642902,17.53131,18.23146,18.953953,16.794144,11.114215,0.39789963,0.13851166,0.2501049,0.11159325,20.3890833,-38.0723056,1,0.0,,20.2038,19.5477
184r,20.41622265490883,-38.07808088618929,5000.0,0.0166666666666666,,3.1684142266735504,6.36329231639945,11.046280037408614,101.92035328421568,101.70569866635692,13.72060277940848,15.764971886517609,7.46155601073361,8.532727848798988,0.4871746710510266,-1.7576147729256828,-0.3304583406599199,-0.0890055290961536,0.3506462872028351,2.7118704713947164,0.0697295298452731,-7.15842826158E-4,0.0,0.0,0.0276933712681051,0.2275891616616376,0.7516210855733642,0.2463998880676759,6.76697383416192,1.0344864663673603,319.68063366263743,319.88632129602763,0.2869127182236756,0.55838662651717,0.0,0.0,0.27,0.3462954865095246,1.30179,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1575.0,18.3,86.3,0.0,3.0,0.01854,0.0019499999471008,9.5,0.0,3.0,50.0,4.1,9.5,39.8,0.0,0.0,0.0,0.0,29,127104,0204m380,5526,SER,0.017943224,63.3903,107.39479,143.41339,165.43279,1.4796749,1.30179,1.191543,1.2450354,1.4502951,144101.78,1.9074209,943870.8,-0.12827182,4149834.0,-0.20459224,5398252.5,17.994944,17.422543,17.108526,16.953445,17.194477,17.603497,15.961752,15.925722,0.57240105,0.31401634,0.46909714,0.1550808,20.4165,-38.0781111,3,0.115156,,20.2055,19.4848
549r,174.72889168481476,3.5808824014506917,5000.0,0.0166666666666666,,8.964785578579045,35.72257578926573,66.5472195585922,3027.0592793335777,2997.368271746866,78.8699854478058,118.00036997885732,40.85036353161892,55.80144863523611,0.5612774183614669,-2.553450991378415,0.5878647579145033,-0.1262650436237475,0.3051844239234924,4.3529500411867375,0.0791265007499289,0.0180924008427677,0.143719806763285,0.1328989761665584,0.0111653040237273,0.0951068178648643,0.2560809657883268,0.1953165031374096,37.75787099754767,1.669269647807453,319.9708059926495,320.004192712888,0.4449033732919328,2.1524933076164863,0.0,0.0,0.27,0.3462954865095246,1.5800977,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,31062.0,26.9,1154.8,0.0,3.0,0.03573,0.0043299999088048,8.3,0.0,3.0,50.0,4.4,8.3,26.0,0.0,0.0,0.0,0.0,109,351223,1746p035,5186,SER,0.022986319,1869.152,3715.47,5162.2114,6388.5464,1.5549902,1.5800977,1.2617244,1.2087411,6.0,994541.9,21.50036,3019843.8,0.05724613,5.7069564E7,0.20180085,8.3731616E7,14.320889,13.574965,13.217911,12.986495,13.329524,13.794903,11.92828,11.0819,0.74592304,0.3570547,0.58847046,0.23141575,174.7290417,3.5808056,2,0.018661,,18.3366,17.8415
551r,174.7307597435735,3.6006665812394822,5000.0,0.0166666666666666,,4.759478064117707,10.674408565300151,22.883304320571156,165.80888539950303,166.00365207780104,26.888887976452363,38.42966484661333,11.087298566500024,13.759026581746909,0.5915141165713499,-1.8694559042772327,0.263527818692304,-0.0012553952888989,0.1884217709302902,3.409797033411282,0.0314998838539764,-0.0024071936349952,0.0239471511147811,0.0415133448402661,0.0774714328154619,-0.014446610722251,0.393820575669625,0.1333381089877352,10.420276230677262,1.3834953402492078,320.346700838369,319.883181416066,0.2777696523106385,2.841757907844056,0.0,0.0,0.27,0.3462954865095246,1.5778058,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2465.0,26.8,91.9,0.0,3.0,0.02771,0.0040099998004734,6.9,0.0,3.0,50.0,4.4,6.9,16.7,0.0,0.0,0.0,0.0,109,351223,1746p035,5245,SER,0.023287274,109.59262,167.35736,207.44028,227.1511,1.5434908,1.5778058,1.2287778,1.0201375,2.9719305,38161.164,3.1673622,627690.0,-0.15576929,2331349.8,0.15856974,2571525.0,17.400547,16.940887,16.707767,16.609213,17.330658,17.865171,17.327324,,0.45965958,0.23311996,0.33167458,0.09855461,174.7302917,3.6006389,3,0.018683,,19.5952,19.3148
722r,12.255784937538404,-45.77050145368501,5000.0,0.0166666666666666,,2.9501885285230376,6.205134343701215,11.823678352776652,64.40873513566447,65.6667716857848,14.404122760775328,19.337513481892277,7.045496055122622,9.018644686318789,0.5452818270652852,-1.5980547390431543,-0.1534030218699325,-0.0093005999323661,0.2360351830720901,3.0145141842202188,0.3068372493099609,0.0019398362844012,0.0030211480362537,0.0,0.1568824550866964,0.4174868002705315,0.2726186832749316,0.1510404843732227,5.654362882915959,1.1999120619568897,319.5534150565952,318.8099796762885,0.1542678608426446,2.3570174698012494,0.0,0.0,0.27,0.3462954865095246,1.2418833,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1348.0,16.6,81.1,0.0,3.0,0.01725,0.0021699999924749,8.0,0.0,3.0,50.0,4.2,8.0,24.1,0.0,0.0,0.0,0.0,17,93826,0123m457,4128,SER,0.011131145,60.488457,64.249374,60.931274,61.794697,1.4885349,1.2418833,1.1853253,1.0942775,2.4859793,20156.074,1.7708181,275201.06,-0.14586993,1549469.2,0.021084892,890149.44,18.045818,17.980328,18.037899,18.022621,19.031605,19.611147,,,0.06549072,-0.05757141,-0.04229355,0.015277863,12.2555833,-45.7705,4,0.0,,19.113,18.953
723r,12.222563512047802,-45.774978518952985,5000.0,0.0166666666666666,,4.3939048242664045,9.316541262668776,18.471815217437893,44.449645572363565,41.86804293539743,25.337934097991155,24.61947405651253,9.338717305993198,10.382574270498742,0.5939786859142744,-1.5939701011071716,0.0848157753429283,0.0394770550012347,0.1425276696681976,3.118294649874676,0.2053654674759867,0.0362239256307916,0.0087209302325581,0.0100330823010739,0.0890999412447795,0.2099235598995919,0.5364092483601068,0.0580224277122549,8.47985334819078,0.7898546698589075,320.876272842898,319.58524455735585,0.1490788765587599,2.9476367892352218,1.0,0.0,0.27,0.3462954865095246,1.2418833,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1166.0,16.6,70.2,0.0,3.0,0.01669,0.0021299999207258,7.8,0.0,3.0,50.0,4.2,7.8,21.0,0.0,0.0,0.0,0.0,17,93826,0123m457,2863,SER,0.011831833,29.773779,42.80281,54.17694,56.228127,1.4984164,1.2418833,1.1853253,1.1205786,1.3501087,36607.285,2.6669424,109963.48,-0.103027,671561.4,0.11787012,814649.3,18.815414,18.42132,18.165464,18.125116,18.290277,18.339813,16.189138,12.197558,0.39409447,0.25585556,0.2962036,0.040348053,12.2225833,-45.7748889,1,0.0,,19.8411,19.5387
724r,12.250917585482972,-45.77696741347639,5000.0,0.0166666666666666,,3.678960541113847,8.40037910518167,15.37902134724946,31.369759562068708,30.66718454175006,18.993059259278304,21.562501620130757,12.483988323825688,14.39887848003062,0.5571090171518935,-1.7707119571316687,0.0247930211941191,-0.0215910350609273,0.1390381604433059,3.10601784980634,0.1372487834325933,0.0547018419689185,0.0063795853269537,0.0,0.0672741632657232,-0.044531326050454,0.6430219467484849,0.0503226619479053,8.01879845871593,0.8439101061376305,320.782500614656,319.9966100643073,0.3168243144828919,2.4257709052694407,1.0,0.0,0.27,0.3462954865095246,1.2418833,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,882.0,16.6,53.1,0.0,3.0,0.01698,0.0021800000686198,7.8,0.0,3.0,50.0,4.1,7.8,16.8,0.0,0.0,0.0,0.0,17,93826,0123m457,3958,SER,0.011308291,32.523083,38.03305,39.10349,40.604897,1.4885349,1.2418833,1.1853253,1.0942775,1.9462585,17028.496,3.4514694,32428.62,-0.2200934,443474.22,0.26692748,521937.44,18.71952,18.549597,18.51946,18.478554,,,,,0.16992378,0.030136108,0.071043015,0.040906906,12.251,-45.7768056,3,0.0,,19.6515,19.945
725r,12.233612385933812,-45.75841064460664,5000.0,0.0166666666666666,,3.474656910584959,7.014827938887873,11.771141583150838,21.09061191133988,21.1367407485025,15.3239601881905,16.920347314049287,7.00567708845514,7.7039451457780865,0.4715030453462091,-1.485632863435068,-0.5965163511757625,-0.0667149531247274,0.1491603553295135,2.6495332742048143,0.2253102770745147,0.0136776193603116,0.0053619302949061,0.0,0.1798325719121935,0.2982337859062716,0.4166824021633375,0.0509338313895569,6.694350864454715,0.527497826797321,319.58139645300736,321.50100723230634,0.1496294869018383,1.8088880793161264,0.0,0.0,0.27,0.3462954865095246,1.2453668,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,697.0,16.7,41.7,0.0,3.0,0.01861,0.0020600000862032,9.0,0.0,3.0,50.0,4.7,9.0,19.1,0.0,0.0,0.0,0.0,17,93826,0123m457,3272,SER,0.011395653,16.842743,23.489588,29.411026,28.720106,1.5059742,1.2453668,1.1621684,1.0944194,1.490822,9127.901,2.0570204,106866.06,0.096967906,327056.25,0.10142135,342708.94,19.433968,19.072811,18.828724,18.854534,19.43218,19.788248,17.993843,16.244005,0.36115646,0.24408722,0.21827698,-0.025810242,12.2334167,-45.7586111,2,0.0,,20.3391,20.0642
44r,24.65507438426852,-40.01121319378958,5000.0,0.0166666666666666,,11.683729127857722,37.06190134327707,76.75480679157248,5140.008945412427,5123.127566639116,96.89323065312496,127.4394665672306,40.46592201718816,57.565433584896,0.5903177410257104,-2.279032861501509,0.5414425910978125,-0.0593710041332565,0.4212183654308319,4.087620514767819,0.2633409520632462,0.0648086551486579,0.0215072264280798,0.1397229823861696,0.0369414249901835,0.2480600437287539,0.2690360599008414,0.3974490835601058,52.92559399183119,1.3649562135505398,317.62586575535323,322.9035532674479,0.6800550073968394,0.9511565573300016,0.0,0.0,0.27,0.3462954865095246,1.2246552,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,52887.0,16.2,3273.1,0.0,3.0,0.02412,0.0023499999660998,10.3,0.0,3.0,50.0,4.9,10.3,44.0,0.0,0.0,0.0,0.0,34,118155,0245m400,9112,DUP,0.013918355,0.0,0.0,0.0,0.0,1.3286259,1.2246552,1.1834365,1.1796116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,24.6550833,-40.0116111,4,0.025227,,18.0675,17.3774
45r,24.61344664994504,-40.00633053608255,5000.0,0.0166666666666666,,5.212143518848984,11.457389969422715,19.999711075557645,407.4626022716035,407.37718887146633,25.87314197589425,27.35818722947364,11.568270539643349,12.151616413235525,0.4994733272910957,-1.938326177900503,-0.1443469886240276,-0.1019487447099851,0.3757316768169403,2.92003677996977,0.0700706841572134,0.0176155575262662,0.0015682174594877,0.0,0.0119063557437495,0.1063059693742747,0.1391585715994163,0.3007836335805997,11.595806593959589,0.8098539730007853,319.95328527341644,319.8659793392204,0.1393423368481698,0.5199072653871989,0.0,0.0,0.27,0.3462954865095246,1.2583863,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3869.0,17.1,226.8,0.0,3.0,0.04072,0.0022199999075382,18.4,0.0,3.0,50.0,6.0,18.4,62.0,0.0,0.0,0.0,0.0,34,118155,0245m400,5704,SER,0.014003525,240.45566,490.41696,664.9344,833.28265,1.3371308,1.2583863,1.2224959,1.15826,2.0,284144.2,4.0261827,712624.8,-0.085634924,1.8324382E7,-0.097602196,1.9921126E7,16.547413,15.773586,15.443053,15.198019,15.551699,16.039467,15.140327,14.002994,0.7738266,0.33053303,0.57556725,0.24503422,24.6135833,-40.0058056,2,0.068968,,19.1309,18.958
46r,24.59397860042316,-40.01277573056711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34,118155,0245m400,5240,SER,0.014104888,82.580765,158.17953,215.10934,268.7563,1.3060107,1.2087612,1.188741,1.1801978,1.195519,279637.94,3.9779851,500094.6,-0.014388049,5177989.0,0.4662958,9594941.0,17.707802,17.002125,16.668352,16.426603,16.441463,16.843193,15.181745,,0.70567703,0.33377266,0.57552147,0.24174881,24.5942083,-40.013,1,0.0,,20.3523,19.9247
47r,24.63603476098329,-40.021991177834416,5000.0,0.0166666666666666,,4.279494649929335,8.564797449204685,16.34934525227751,81.29306228188278,82.50976512840509,19.40048391697903,29.076671286458023,9.361135988303715,14.13120460180938,0.5521473833404164,-1.5801635932843068,-0.1318170823189142,-1.682995950652577E-5,0.2323293834924698,2.9105393861690088,0.2333705131574176,0.0523330101632741,0.0309734513274336,0.0862488277460854,0.1508303073870703,0.3110890611577941,0.5779278085013477,0.1267340959663585,12.61400666340251,0.6873215450011954,318.5222297861072,319.612434071466,0.604596596154735,0.33779958907327,0.0,0.0,0.27,0.3462954865095246,1.2788825,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1516.0,17.6,86.0,0.0,3.0,0.02294,0.002379999961704,9.6,0.0,3.0,50.0,4.5,9.6,31.9,0.0,0.0,0.0,0.0,34,118155,0245m400,6333,SER,0.013948152,71.14154,96.49555,106.13139,115.03545,1.3595511,1.2788825,1.1833538,1.198729,0.77913654,232824.64,3.601317,195877.19,-0.35909095,4570842.5,-0.32600683,4343203.5,17.869692,17.538733,17.43539,17.347921,17.79278,18.387989,15.62199,13.409796,0.33095932,0.10334206,0.19081116,0.0874691,24.6359167,-40.0218889,3,0.0,,19.3654,19.2934
428r,50.09687866332929,-40.20832896436583,5000.0,0.0166666666666666,,3.2688269458448564,9.570108793729943,18.96856553771746,268.9667379463855,266.9500539326582,23.154246298029157,23.90551586203348,10.537950340031731,11.230392590203795,0.5537862280288204,-2.2137627668063247,0.3153794261394438,-0.0864646588375469,0.3328770995140075,3.818212800550112,0.0943558616648553,0.004766425557195,0.0184372256365232,0.0055361082614684,0.0174763592032326,0.1267259425659612,0.1360778023569242,0.2535311519413852,8.677514857625166,1.680152778412093,319.99211319484925,319.9980522247665,0.2434620160053802,2.488391468339934,0.0,0.0,0.27,0.3462954865095246,1.3308853,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,4683.0,19.1,245.4,0.0,3.0,0.01465,0.0020000000949949,7.3,0.0,3.0,50.0,4.2,7.3,28.5,0.0,0.0,0.0,0.0,52,117131,0501m402,3891,SER,0.016478062,177.09895,338.5065,458.05795,559.5872,1.4823705,1.3308853,1.2877734,1.17765,6.0,79767.73,5.454205,1301912.8,-0.10079294,9408739.0,0.2853046,1.2899658E7,16.87946,16.176083,15.847699,15.63033,15.732464,15.949157,13.568861,12.109694,0.70337677,0.32838345,0.5457525,0.21736908,50.0964167,-40.2083889,2,0.0,,20.044,19.421
429r,50.07005825693662,-40.17808928771583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52,117131,0501m402,3032,PSF,0.016462434,9.2275,21.781734,48.523724,72.60756,1.4379804,1.3030901,1.3836958,1.1470869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08729,19.154768,18.285114,17.847546,18.440779,19.052416,,,0.9325218,0.8696537,1.3072224,0.43756866,50.0702083,-40.1783056,1,0.0,,20.3204,20.3335
430r,50.09748369572192,-40.18552474156894,5000.0,0.0166666666666666,,4.892799919923928,10.31552304056538,18.201323951277853,141.76925430014973,142.3420073417553,22.44577270305189,31.09671654288614,10.616054606954766,15.105132876180596,0.4781884767932603,-1.832327934138025,-0.32316378151571,-0.1082869908198578,0.2707465887069702,2.8527276138966826,0.2035694154767748,-0.0018598688025849,0.0110741971207087,0.0100907720184077,0.1101182880626279,0.2149822865556196,0.3111626006814733,0.1489229043814303,13.785276454114314,0.6111743091595772,320.2491011095225,318.30867284066767,0.5468414462264103,1.1382487040824265,0.0,0.0,0.27,0.3462954865095246,1.3030901,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,2218.0,18.3,121.2,0.0,3.0,0.02955,0.0019900000188499,14.8,0.0,3.0,50.0,5.4,14.8,49.4,0.0,0.0,0.0,0.0,52,117131,0501m402,10419,DUP,0.016877355,0.0,0.0,0.0,0.0,1.4379804,1.3030901,1.287302,1.1470869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,50.0977083,-40.1853889,3,0.0,,20.001,19.3614
431r,50.12639562079621,-40.2007860241307,5000.0,0.0166666666666666,,7.498155769792156,15.675827851100436,30.45204384530124,33.33292889508956,33.714564769524294,37.27941773272396,43.78647318958018,15.349081547387696,18.08440397306828,0.569445988916719,-1.296396619363525,-0.2428394976433177,0.0565523989360218,0.0809579938650131,3.043309940163521,0.2755564878478679,-0.0114603224674013,0.2483443708609271,0.2676773447722776,0.1402813110797921,0.4656014324815655,0.6428352206438329,0.0186624569922015,10.59171840531582,0.7708150029642182,319.854103450488,320.090066977455,0.2012939887329083,3.070641080522509,1.0,0.0,0.27,0.3462954865095246,1.4213742,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1704.0,21.8,78.3,0.0,3.0,0.01157,0.0019700000993907,5.9,0.0,3.0,50.0,3.8,5.9,11.3,0.0,0.0,0.0,0.0,52,117131,0501m402,4863,REX,0.017005531,16.727568,23.626026,27.53874,30.146667,1.5147089,1.4213742,1.4452757,1.2099249,1.0,0.0,3.0389385,21211.412,0.0,0.0,0.0,0.0,19.441418,19.066523,18.90014,18.8019,19.457865,20.064249,16.753166,,0.3748951,0.16638184,0.26462173,0.0982399,50.1264167,-40.2006111,4,0.0,,20.1828,20.3188
477r,206.8639638508543,-30.371799249947014,5000.0,0.0166666666666666,,4.352280426295778,8.133865670637979,13.413784517047729,133.56052139438447,133.44455287988893,17.219277887364722,18.115773650855797,8.24653751231839,8.763492706871379,0.4570442498030107,-1.6709049505532962,-0.5396938327416625,-0.1067819808219276,0.3303177058696747,2.444172276786313,0.1113828124754916,0.0332023934934536,0.0,0.0,0.0320214518717697,0.1996151301613148,0.2125643582487091,0.236903019119532,7.770036098568048,0.7329506231595758,320.3674646363367,319.82249490548094,0.1362682224721736,0.7789686083026774,0.0,0.0,0.27,0.3462954865095246,1.8767902,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1741.0,37.9,45.9,0.0,3.0,0.02978,0.0013699999544769,21.7,0.0,3.0,50.0,7.0,21.7,86.1,0.0,0.0,0.0,0.0,252,164713,2067m302,18301,REX,0.06437395,86.27175,142.91042,174.50366,202.72113,1.1616724,1.8767902,1.1151389,1.2700906,1.0,0.0,1.896912,9295238.0,0.0,0.0,0.0,0.0,17.660328,17.11234,16.895489,16.732752,16.888428,17.346617,14.863684,13.422842,0.547987,0.21685219,0.37958908,0.1627369,206.8639167,-30.3717778,5,0.0,,19.8438,19.133
481r,206.84334327770443,-30.36272516559177,5000.0,0.0166666666666666,,6.367650803635367,13.192126631615883,27.167428831666925,34.65040010749846,31.996116486851125,32.59786920134082,27.719173058186005,15.852160988892637,17.011604919563617,0.5109727281915144,-1.676754257304905,-0.2686942951397046,-0.0542058408557825,0.0893931537866592,3.150346494960813,0.2449856293228072,0.0367879768969869,0.0091575091575091,0.11027791216405,0.1341305127986085,0.3968330588874596,0.8589130622608147,0.0259689803937266,9.923153984628872,0.694980328998086,321.2753474097733,319.5542195660562,0.1329193767166054,0.0666108879792653,1.0,0.0,0.27,0.3462954865095246,1.9025164,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1248.0,39.0,32.0,0.0,3.0,0.01183,0.0013599999947473,8.7,0.0,3.0,50.0,4.9,8.7,19.8,0.0,0.0,0.0,0.0,252,164713,2067m302,16973,SER,0.06454421,20.548407,27.788368,25.456507,29.278538,1.1501448,1.9025164,1.1151389,1.2700906,1.0633224,64767.164,3.188531,83727.61,-0.12215873,1044259.1,-0.08706732,765077.1,19.218054,18.890343,18.985502,18.833626,18.591963,19.374924,16.3451,13.645679,0.3277111,-0.09515953,0.05671692,0.15187645,206.8425833,-30.36225,4,0.0,,18.7559,19.279
482r,206.8250163527124,-30.36513593258394,5000.0,0.0166666666666666,,11.264890745359953,16.94028122270571,25.53836593446349,21.19900982338717,17.717385933908588,28.495801605672774,34.56814813133071,17.64146056809054,19.738092321746866,0.4922030896078627,-0.8186286801604884,-0.9562850310898612,0.0464916721694761,0.0890304446220398,1.7773306080266218,0.3262033786097241,0.0170906917003136,0.8300653594771242,0.726257232607561,0.4994179766991032,0.2331206010128121,0.7763635972368885,0.0165984820298929,20.27716777931995,0.01,316.463263684364,327.5867038831403,0.7707722595922265,1.903511288397356,1.0,1.0,0.27,0.3462954865095246,1.9089698,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,940.0,39.3,23.9,0.0,3.0,0.01014,0.0013399999588727,7.6,0.0,3.0,50.0,5.0,7.6,16.5,0.0,0.0,0.0,0.0,252,164713,2067m302,15695,SER,0.06447239,0.39034024,0.32307154,0.14412431,0.09928544,1.1530073,1.9089698,1.1151389,1.2700906,0.5,55.452232,0.8527256,1931.2329,0.384269,1270.5828,-0.080298774,1007.2396,23.52139,23.726753,24.603157,25.007786,,23.959051,16.6778,,-0.20536232,-0.8764038,-1.2810326,-0.40462875,206.824625,-30.3653333,2,0.0,,18.9938,18.8938
