GAL,ra,dec,radvel,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,Group
833r,167.9983988674149,29.42771381456032,5000.0,0.0166666666666666,,7.963432799677812,16.47556447075058,29.522887194053244,362.1932661411081,364.0047741518839,38.90421341661848,43.924084189938434,16.47995650664181,18.330759675554063,0.5040876851283091,-1.8450778733917643,-0.1861269923543771,-0.0844190161244292,0.238107830286026,2.8452925376789064,0.0750898712675936,0.0016999826185927,0.0172343044727123,0.0304291776608964,0.0257109514479003,0.111190031871325,0.1466570141399469,0.1418201890110455,16.731918340899515,0.7568090901074519,319.9771987833523,319.92978267358063,0.2297734697406753,0.253380685629138,0.0,0.0,0.27,0.3462954865095246,1.4932036,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,4907.0,24.0,204.3,0.0,3.0,0.0411,0.0047300001606345,8.7,0.0,3.0,50.0,4.5,8.7,19.6,0.0,0.0,0.0,0.0,98
834r,168.01994279517174,29.401578232823017,5000.0,0.0166666666666666,,5.420900337505826,10.948827156418725,18.86866260415831,79.80151490970442,79.68189154468959,24.27476554090903,29.207492111623797,11.108738690447993,13.328432696437838,0.5126711733647848,-1.6281714217343974,-0.2939548965823775,-0.0457713659899443,0.1819678544998169,2.708348479483128,-0.0429258246860236,-0.0469230993654896,0.0057971014492753,0.0023398776847006,0.0909982249958489,-0.3199770050894143,0.4586434445824972,0.0864806654231478,11.285547790046854,0.6812296792268077,319.05173004967344,320.2094979678416,0.4222341559327219,2.8723792065690694,0.0,0.0,0.27,0.3462954865095246,1.4932036,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1286.0,24.0,53.5,0.0,3.0,0.03261,0.0050699999555945,6.4,0.0,3.0,50.0,3.7,6.4,15.6,0.0,0.0,0.0,0.0,98
36r,184.44389091508043,20.754439954580576,5000.0,0.0166666666666666,,3.442217016445876,7.727419965067026,13.869751117931113,360.9201573800339,361.055795325947,17.73082752305293,20.09998561875019,7.924976080471955,9.117538619736528,0.4976872795614201,-1.919180775118268,-0.1664556890140107,-0.1010557209756332,0.5221344828605652,3.026152104371826,0.077827419526683,0.033008165879746,0.0,0.0,0.0055234741359542,0.1370650347188341,0.1776036986477185,0.5527903972854478,8.443458963626789,1.0231912258680196,319.8344061515786,319.9515723583903,0.2743664039580286,0.2011178382538455,0.0,0.0,0.27,0.3462954865095246,1.1819984,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1818.0,15.1,120.8,0.0,3.0,0.07496,0.0054299999028444,13.8,0.0,3.0,50.0,5.1,13.8,49.3,0.0,0.0,0.0,0.0,117
37r,184.43562050057892,20.741493359577884,5000.0,0.0166666666666666,,4.466249451122968,8.689741118976807,14.258815305049357,114.97914636591966,115.75435018817583,17.93091331866695,20.793277862314746,8.729828152929871,10.3683964741739,0.4352115271935501,-1.743875990882853,-0.5971968787101094,-0.1385393508111019,0.3000688552856445,2.5207023389028613,0.1029219397499147,0.0359407765620411,0.0058708414872798,0.0,0.0436727055858187,0.1502231527082504,0.2383603739203475,0.1861464957862632,8.709468457077461,0.5605799603513126,319.9832217090981,320.1983432267106,0.2392530072762022,0.5522663999144655,2.0,0.0,0.27,0.3462954865095246,1.4205987,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1178.0,21.7,54.2,0.0,3.0,0.0602,0.0053099999204277,11.3,0.0,3.0,50.0,4.9,11.3,26.9,0.0,0.0,0.0,0.0,117
38r,184.4295004823501,20.741814520836236,5000.0,0.0166666666666666,,2.6540328837672584,5.237044918283353,9.363782571056278,73.96271153231632,73.78820703822188,11.86416320850785,13.926946965642072,5.369809741023306,6.664451889186445,0.4817776037638374,-1.6641552047937256,-0.4219413044469529,-0.0813577457401288,0.3769038021564483,2.737725106078259,0.0743552451595297,0.071888942082822,0.0,0.0,0.062568346707451,0.0654766957223679,0.1977302118697249,0.3974918841080048,5.494310784722833,0.8061378320182078,320.327612148408,319.589379425728,0.4903894272310202,2.189966283699954,0.0,0.0,0.27,0.3462954865095246,1.4205987,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,609.0,21.7,28.0,0.0,3.0,0.04969,0.0052999998442828,9.4,0.0,3.0,50.0,4.4,9.4,31.9,0.0,0.0,0.0,0.0,117
39r,184.4396934521409,20.73738103206272,5000.0,0.0166666666666666,,2.9662551492967117,5.856184156181478,9.88041757855445,108.52238405003754,107.54869247128376,12.62866723077496,14.93015792889908,6.174441385757355,7.55337959047255,0.5080498422818147,-1.2421027478770623,-0.5843760764262127,0.0033170619040849,0.433764785528183,2.612833972641125,0.2752537641234369,0.0237652220552665,0.0588235294117647,0.0,0.22459748941087,0.1963797649294436,0.4517623787276381,0.4452552642681588,6.77850067054163,0.8113353313213665,319.85205170157644,318.9787512041524,0.5978594100526455,1.828341562798228,0.0,0.0,0.27,0.3462954865095246,1.1819984,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,811.0,15.1,53.9,0.0,3.0,0.04514,0.0053099999204277,8.5,0.0,3.0,50.0,3.9,8.5,30.5,0.0,0.0,0.0,0.0,117
510r,47.55903036149267,-35.03027873839472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51
511r,47.54303086438874,-35.00839658636563,5000.0,0.0166666666666666,,6.571158884023099,14.536655307181816,25.03829538685888,366.12102618260633,366.153218375796,32.37609411877274,33.764009435579794,14.578511154221248,15.213509924566852,0.4868540441286965,-1.934986638266544,-0.2091267412442379,-0.1139776390316401,0.2937595248222351,2.9048139527531824,0.1166314994684751,0.0289910339970436,0.0067076579094466,0.0144889482368291,0.0017992912511907,0.1863015896740175,0.1436214738655814,0.1751933771551538,14.20478473792454,0.6602220963777072,320.0832405350435,320.0394485697302,0.0428224259138916,2.7097882325947684,0.0,0.0,0.27,0.3462954865095246,1.2466152,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,4868.0,16.7,290.8,0.0,3.0,0.03741,0.002030000090599,18.4,0.0,3.0,50.0,5.8,18.4,53.3,0.0,0.0,0.0,0.0,51
512r,47.52743081502302,-35.00661751239641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51
513r,47.56344566467619,-35.018571667806704,5000.0,0.0166666666666666,,4.423466435422983,8.477243519053204,13.257538995775736,70.0298040903657,69.68486260709463,16.81123872623301,19.04555045004977,8.549343533189125,9.807534419865927,0.4190531802212381,-1.6676436268324932,-0.7300097245099533,-0.1439398157106908,0.2552308142185211,2.383500884835452,0.0731381038407943,0.0228439165400089,0.0,0.0,0.0228825352411203,0.0660748460214426,0.19581053254272,0.1205448369777944,9.143246824925594,0.5037543049767129,320.25579055451203,319.8596892511985,0.2868792707838135,1.370410202322305,0.0,0.0,0.27,0.3462954865095246,1.2133199,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1261.0,15.9,79.5,0.0,3.0,0.02699,0.0020099999383091,13.4,0.0,3.0,50.0,4.8,13.4,46.1,0.0,0.0,0.0,0.0,51
820r,326.1804879711482,-20.05676349393256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,192
821r,326.1719617463169,-20.08129263589422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,192
822r,326.1570554223741,-20.08604928511306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,192
595r,161.0694625061107,2.7877717271560147,5000.0,0.0166666666666666,,4.675190050706634,10.742024572996844,21.63923495804655,805.4668571130298,806.5722604193738,26.62740333285482,28.158411497184613,12.354402825018855,12.978943516542175,0.5584270227834055,-2.003769082163916,0.1928257367174506,-0.0526811498652128,0.4698568880558014,3.327213162291592,0.0249883544264035,0.0170773390878869,0.0005151983513652,0.0,0.009544013821813,-0.0231019923468806,0.2716498856168066,0.4148265800987183,12.093914852706735,1.714092510887682,319.9990145718597,320.0020277977641,0.1306363981676015,2.3896776467576117,0.0,0.0,0.27,0.3462954865095246,1.261455,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,9024.0,17.1,526.4,0.0,3.0,0.02304,0.0032899999059736,7.0,0.0,3.0,50.0,4.0,7.0,23.5,0.0,0.0,0.0,0.0,91
596r,161.08898876317193,2.793169623465147,5000.0,0.0166666666666666,,9.963605693845992,23.320532712316563,48.29372522516864,867.4688066261267,865.7184859484333,62.84087782990887,78.03927685635641,23.53921011676673,40.07671035554068,0.5600074775253869,-1.802014415437754,0.0608330036490292,-0.0230726009957148,0.3443697392940521,3.4273708731997807,0.1697770476712146,0.1147672414045565,0.2229199372056514,0.1550287867774731,0.0773607372082551,0.2748836997765547,0.3966465013088235,0.2829626508736557,36.15763169257767,0.5194073915306916,315.60896985950376,317.2944830278068,0.7455436434057634,0.6077689159626964,0.0,0.0,0.27,0.3462954865095246,1.2663321,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,7608.0,17.3,440.4,0.0,3.0,0.05001,0.003220000071451,15.5,0.0,3.0,50.0,5.2,15.5,53.4,0.0,0.0,0.0,0.0,91
597r,161.08378434082783,2.805498769072313,5000.0,0.0166666666666666,,1.8962358222619256,3.564474099747468,6.198642070300432,164.30099697735102,164.20093128968432,7.62083188340818,8.578538875376019,4.245920826566754,4.76641869591787,0.4434810685415785,-1.6223715531665623,-0.6404652243747586,-0.1134633880339894,0.8757542371749878,2.5720210641042422,0.0243951784037145,0.0,0.0,0.0,0.0584802798100041,0.0487195169715564,0.2646484158952625,0.4158533918755847,5.187349768392813,2.5291106495048736,320.0025484374857,319.9956874681657,0.0158913820418061,0.014134289673533,1.0,0.0,0.27,0.3462954865095246,1.2663321,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1527.0,17.3,88.4,0.0,3.0,0.02359,0.003169999923557,7.4,0.0,3.0,50.0,4.1,7.4,24.7,0.0,0.0,0.0,0.0,91
598r,161.07442122211097,2.8014196243949083,5000.0,0.0166666666666666,,4.369899657963926,8.591219795738214,15.4544126070239,192.88398122216364,206.3202772153213,18.74430027958658,33.71652998936622,10.56250919565142,18.77294938673249,0.5525403370592412,-1.824387322904253,0.0393750832158916,-0.0335749041950423,0.3067130744457245,2.7429051911319573,0.1290871787456782,0.0309244824575591,0.0081521739130434,0.0148464015468289,0.0304608578732244,0.2009048356407857,0.8073546789935074,0.2461910079542087,8.98807528106896,0.9056511854787972,320.11703926946814,319.6152067730323,0.2679697423171744,1.2783395999941016,0.0,0.0,0.27,0.3462954865095246,1.2663321,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3041.0,17.3,176.0,0.0,3.0,0.02465,0.0031900000758469,7.7,0.0,3.0,50.0,4.2,7.7,23.1,0.0,0.0,0.0,0.0,91
710r,356.1180250548215,-26.03973882423549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,222
711r,356.097101122869,-26.03414898592299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,222
712r,356.0772525732302,-26.03991579791621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,222
713r,356.079974460215,-26.01726180005255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,222
232r,7.7974416310534,-25.49055643156111,5000.0,0.0166666666666666,,2.9749564644034154,9.008616121250064,16.568701811073268,226.6132381658103,226.529771096036,21.119480888114865,22.23773123869721,9.232666411874716,9.559845793864254,0.6541326212290604,-2.16837583960221,0.78064093192818,0.0191870533120624,0.3821617066860199,3.7290393366502257,0.1263762543700192,0.0664367113219879,0.0188679245283018,0.0609909529641833,0.0450269456840573,0.2115518295729623,0.2821484209752407,0.308568990579645,10.103062612286331,0.7137296227436665,319.1879860296797,320.1960103967067,0.1715760722340805,2.553442721718469,0.0,0.0,0.27,0.3462954865095246,1.2802346,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2352.0,17.7,133.2,0.0,3.0,0.02269,0.0017900000093504,12.7,0.0,3.0,50.0,4.8,12.7,82.4,0.0,0.0,0.0,0.0,11
233r,7.813125017631272,-25.49572727580305,5000.0,0.0166666666666666,,3.020687077555789,5.938036390056006,11.072912299993725,32.4611779664033,32.437279180674146,14.064096759758364,16.353649580685097,6.024815615243763,6.974337251751729,0.5292621575203974,-1.3876037162031931,-0.3785429449452198,0.0040926193929495,0.1911839097738266,2.8207806127021886,0.3018970968096616,-0.0001214438400172,0.0036496350364963,0.0,0.2205491395350436,0.3579844135161937,0.2653431506780955,0.1072934543732254,5.647886788594669,0.7951277409937605,322.1393838728076,316.8607408493062,0.2930180870884881,2.396827298482401,1.0,0.0,0.27,0.3462954865095246,1.1861988,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,810.0,15.2,53.4,0.0,3.0,0.01805,0.0017600000137463,10.2,0.0,3.0,50.0,4.3,10.2,27.7,0.0,0.0,0.0,0.0,11
234r,7.835632851429794,-25.497859238412406,5000.0,0.0166666666666666,,4.528732056055825,9.72220535708754,16.42267653588561,50.28832885469295,50.198024523929966,21.32946551851636,23.195609689453875,9.722051709048683,11.341183109067876,0.4443879217573616,-1.799535599483135,-0.5132016168592477,-0.1371914057883678,0.1751502901315689,2.797336563784808,0.136906501850015,0.012619457262663,0.0236686390532544,0.1122981639404881,0.0331832135373524,0.1380940060476144,0.1665416951018005,0.0562111062404798,10.040839379117712,0.5327320148180464,320.0512657654914,319.4501668832522,0.1970424503868601,1.0580495217938326,0.0,0.0,0.27,0.3462954865095246,1.2529374,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1461.0,16.9,86.4,0.0,3.0,0.02261,0.0017399999778717,13.0,0.0,3.0,50.0,5.3,13.0,25.0,0.0,0.0,0.0,0.0,11
235r,7.791421643909632,-25.498115117076413,5000.0,0.0166666666666666,,3.3622851591338065,6.61279349747276,11.117682389574089,47.40834977430296,47.30994864421107,14.136279131595836,17.339600640355698,6.756863880890676,9.028094886723812,0.4370281457876285,-1.5799582139318071,-0.7017996360964966,-0.113956327406769,0.2779470086097717,2.596898596371166,0.1874891222481335,0.0064844174219857,0.0,0.0,0.0936738957070902,0.1402281302208926,0.2449261241469191,0.1565064929446488,8.23071491267159,0.6127486058323286,319.7079688064938,319.9243030946276,0.5753973838693224,1.0421637845182572,0.0,0.0,0.27,0.3462954865095246,1.261805,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,835.0,17.2,48.7,0.0,3.0,0.02201,0.0017500000540167,12.5,0.0,3.0,50.0,4.6,12.5,54.0,0.0,0.0,0.0,0.0,11
448r,210.5732198792861,7.684074107738488,5000.0,0.0166666666666666,,11.267780735933552,43.48280334947584,86.26254255711416,5560.606000146557,5425.759769688326,107.07975108144,137.0637596124318,45.09072466458187,69.49037016919277,0.5191942709633605,-2.6291710048908854,0.432027147658018,-0.1784524414261062,0.4030943512916565,4.419919336888137,0.1121705149887534,0.0228872146330251,0.1129798903107861,0.0838345959293362,0.0179329575663774,0.0678437566548643,0.3752935426070694,0.2526041634756857,59.709611174580594,0.891980876873119,320.7487271848531,318.69884906331833,0.589384733456545,2.336280192768605,0.0,0.0,0.27,0.3462954865095246,1.367486,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,37606.0,20.1,1866.6,0.0,3.0,0.06088,0.0048099998384714,12.6,0.0,3.0,50.0,4.9,12.6,38.0,0.0,0.0,0.0,0.0,253
449r,210.60109454650512,7.686316925557265,5000.0,0.0166666666666666,,5.51778094211732,11.14799818849679,17.65812596995566,247.7921430967137,246.3730459023829,22.302419993393286,23.618616353009664,11.476287105622877,12.031711361169933,0.4424041927126613,-1.7067442033501683,-0.5873255131506596,-0.1262572934801387,0.344899982213974,2.5259007791791834,0.0205829758991952,-0.0194896069780015,0.0016750418760469,0.0,0.0366035795876188,-0.1914509734484072,0.3352727974022838,0.2315904044703722,10.758904738598767,0.5724668759635374,319.2640361402118,319.29456922400783,0.1436197437751871,2.981579683766536,0.0,0.0,0.27,0.3462954865095246,1.7249266,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2050.0,32.1,64.0,0.0,3.0,0.07012,0.005210000090301,13.5,0.0,3.0,50.0,5.1,13.5,33.6,0.0,0.0,0.0,0.0,253
450r,210.55901030854236,7.693718791415944,5000.0,0.0166666666666666,,4.911928292251018,9.950902734621929,16.269156414922463,79.1683841753658,79.14163996222544,20.05890862113955,21.21239678505913,10.037811091414875,10.980888820063104,0.4405735574831865,-1.637269313213188,-0.6445332564014876,-0.1184126126282785,0.2199873030185699,2.6005650826149367,0.1470342815436811,-0.0123071426983399,0.0251716247139588,0.0153867828019162,0.122489437791704,0.1070785182333443,0.3751833337756052,0.0981875188767579,9.475235936227918,0.4962058579261775,319.0879306815119,320.6326643217343,0.1824410413252253,1.2301882382930829,0.0,0.0,0.27,0.3462954865095246,1.3260982,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1148.0,18.9,60.6,0.0,3.0,0.04429,0.0046999999321997,9.4,0.0,3.0,50.0,4.7,9.4,18.5,0.0,0.0,0.0,0.0,253
276r,179.06026835537676,25.35418191118013,5000.0,0.0166666666666666,,5.652969652621956,12.781258698576364,23.99994114901049,180.6527511850641,179.31303996404353,32.44913628389468,39.14719041087478,12.77832289100134,19.91636815881059,0.5012280706889306,-1.581878934457282,-0.3826789485108968,-0.0506653819075209,0.312098354101181,3.1396676138219566,0.1616577007174872,0.0644866028582009,0.1019108280254777,0.2989201666066332,0.2256812686451142,0.1310200343270257,0.1615845855117399,0.250341217296554,19.80500117913184,0.3813726872118381,318.6818526472239,320.3643632833748,0.8027540015065144,2.9075191485444765,0.0,0.0,0.27,0.3462954865095246,1.3490138,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1880.0,19.6,95.9,0.0,3.0,0.04597,0.0030499999411404,15.1,0.0,3.0,50.0,4.9,15.1,51.2,0.0,0.0,0.0,0.0,112
277r,179.0770475564919,25.38753934169403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112
